ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
18173,shift2045,Polysemy,4,NEW,→,messenger,642,angel,1994,Classical Armenian,293,Classical Armenian,293,messenger,angel,hreštak (հրեշտակ),hreštak (հրեշտակ)
18413,shift4418,Polysemy,1,NEW,→,flower,1323,beautiful,3545,Classical Armenian,293,Classical Armenian,293,flower,"(figuratively) beauty, youth, bloom",całik (ծաղիկ),całik (ծաղիկ)
18718,shift0471,Polysemy,2,ACCEPTED,?,eye,3890,look (n.),252,Armenian,176,Armenian,176,eyes,"glance, look",aǰk(h),aǰk(h)
18747,shift5427,Polysemy,1,NEW,→,crown (n.),1149,queen (bee),1903,Classical Armenian,293,Classical Armenian,293,crown (n.),queen (bee),tʿag (թագ),tʿag (թագ)
18756,shift1384,Derivation,2,ACCEPTED,→,to break (tr.),2370,buckthorn (Frangula),3709,Armenian,176,Armenian,176,(dated) to break,buckthorn,bekel (բեկել),bekteni (բեկտենի)
18806,shift2714,Polysemy,38,ACCEPTED,→,liver,236,location of emotions,239,Armenian,176,Armenian,176,"(early Modern Armenian, XVII c.) liver",(metaphorically) heart,ǰigyar (ջիգյար),ǰigyar (ջիգյար)
18857,shift1385,Polysemy,1,ACCEPTED,→,"to go, walk",2715,"to fall (of rain, snow)",2603,Armenian,176,Armenian,176,to to go (towards the speaker),"to rain, to snow",gal (գալ),gal (գալ)
18868,shift0646,Polysemy,1,ACCEPTED,?,to play (intr.),2981,dance (n.),4377,Armenian,176,Armenian,176,"game (children, sport)",dance,xał,xał
19074,shift0939,Polysemy,2,ACCEPTED,?,"fearful, dreadful",1247,big,3588,Armenian,176,Armenian,176,scary,huge,ahřeli,ahřeli
19162,shift0346,Polysemy,9,ACCEPTED,—,dream (during sleep),4479,daydream (n.),4393,Armenian,176,Armenian,176,dream,daydream,eraz (երազ),eraz (երազ)
19174,shift0346,Polysemy,21,ACCEPTED,—,dream (during sleep),4479,daydream (n.),4393,Armenian,176,Armenian,176,dream (during sleep),daydream (n.),anurǰ (անուրջ),anurǰ (անուրջ)
19239,shift1411,Derivation,2,ACCEPTED,—,low (location),263,meek,626,Armenian,176,Armenian,176,low,"obedient, humble",c(h)ac,c(h)acglux
19250,shift0933,Polysemy,7,ACCEPTED,—,man (male),574,husband,1694,Armenian,176,Armenian,176,man,husband,mard (մարդ),mard (մարդ)
19506,shift1935,Polysemy,4,ACCEPTED,→,brick (n.),3686,diamonds (in cards),4429,Armenian,176,Armenian,176,brick (n.),diamonds (in cards),aguṙ (ագուռ),aguṙ (ագուռ)
19507,shift1935,Polysemy,5,ACCEPTED,→,brick (n.),3686,diamonds (in cards),4429,Armenian,176,Armenian,176,(colloquial) brick (n.),(colloquial) diamonds (in cards),kʿyarpʿinǰ (քյարփինջ),kʿyarpʿinǰ (քյարփինջ)
19510,shift5438,Polysemy,1,NEW,→,celery,923,parsley,304,Armenian,176,Armenian,176,celery,parsley,karos (կարոս),karos (կարոս)
19744,shift5413,Polysemy,6,ACCEPTED,→,tongue (body part),3400,clapper of a bell,989,Armenian,176,Armenian,176,tongue (body part),clapper of a bell,lezu (լեզու),lezu (լեզու)
19757,shift0620,Polysemy,4,ACCEPTED,—,dandruff,4379,bran,3670,Armenian,176,Armenian,176,dandruff,bran,tʿepʿ (թեփ),tʿepʿ (թեփ)
19776,shift1063,Polysemy,5,ACCEPTED,?,dark (adj.),4382,ignorant,1738,Armenian,176,Armenian,176,dark,ignorant,xavar,xavar
19950,shift4330,Derivation,8,ACCEPTED,→,white,62,bed-clothes,3551,Armenian,176,Armenian,176,white,bed-clothes,spitak (սպիտակ),spitakełen (սպիտակեղեն)
20047,shift1407,Derivation,2,ACCEPTED,—,hawk (Accipiter),1569,hawkweed (Hieracium),1570,Armenian,176,Armenian,176,hawk,hawkweed,ճուռակ (čuřak),ճուռակախոտ (čuřakaxot)
20168,shift0515,Polysemy,7,ACCEPTED,→,head,1578,peak of mountain,326,Armenian,176,Armenian,176,head,"mountain top, peak",glux (գլոիխ),glux (գլոիխ)
20202,shift0699,Polysemy,17,NEW,←,paper,297,letter (text),200,Classical Armenian,293,Classical Armenian,293,paper,letter (text),tʿułtʿ (թուղթ),tʿułtʿ (թուղթ)
20291,shift6598,Polysemy,3,ACCEPTED,→,limit,217,definition,4409,Classical Armenian,293,Classical Armenian,293,"bound, term, circumscription; bounds, limits, confines, frontier, borders",definition,sahman (սահման),sahman (սահման)
20391,shift5029,Derivation,6,ACCEPTED,→,father,1242,motherland,724,Classical Armenian,293,Classical Armenian,293,father,"native country, native land, country, birthplace, home",hayr (հայր),hayrenikʿ (հայրենիք)
20394,shift5029,Derivation,9,NEW,→,father,1242,motherland,724,Armenian,176,Armenian,176,father,motherland,hayr (հայր),hayrenikʿ (հայրենիք)
20574,shift1530,Derivation,3,ACCEPTED,→,&lt;plant (biol.)&gt;,277,brown,3703,Armenian,176,Armenian,176,cinnamon (tree and spice),brown,դարչին (darčʿin),darčʿnaguyn (դարչնագույն)
20575,shift1530,Derivation,4,ACCEPTED,→,&lt;plant (biol.)&gt;,277,brown,3703,Armenian,176,Armenian,176,chestnut,"chestnut-coloured, nut-brown",šaganak (շագանակ),šaganakaguyn (շագանակագույն)
20616,shift0337,Polysemy,11,NEW,—,"to strike, hit",3234,to astonish,2241,Western Armenian,1251,Western Armenian,1251,to be struck,"to be astonished, to be stupefied",apšel (ապշել),apšel (ապշել)
20851,shift0034,Polysemy,119,ACCEPTED,→,to hear / to listen,2759,to obey,2943,Armenian,176,Armenian,176,to hear / to listen,to obey,lsel (լսել),lsel (լսել)
20994,shift0966,Polysemy,9,ACCEPTED,?,woman,109,wife,73,Armenian,176,Armenian,176,woman,wife,kin,kin
21137,shift6662,Polysemy,5,ACCEPTED,→,sea,3970,"many, much",584,Armenian,176,Armenian,176,sea,"a large quantity, a sea (of)",cov (ծով),cov (ծով)
21169,shift4125,Polysemy,5,ACCEPTED,—,to stand up,3216,to stop doing smth.,3227,Armenian,176,Armenian,176,"to stand, to stand up","to give up, stop doing",kangnel (կանգնել),kangnel (կանգնել)
21485,shift1390,Polysemy,2,ACCEPTED,?,to boil (intr.),2361,"to ferment, yeast",2623,Armenian,176,Armenian,176,to boil,to ferment (beer),ep(h) gal,ep(h) gal
21486,shift1390,Polysemy,3,ACCEPTED,?,to boil (intr.),2361,"to ferment, yeast",2623,Armenian,176,Armenian,176,to boil,to wander,eřal,eřal
21525,shift5815,Polysemy,1,ACCEPTED,→,rainbow,1421,iris (anatomy),1805,Armenian,176,Armenian,176,rainbow,iris (anatomy),ciacan (ծիածան),ciacan (ծիածան)
21590,shift1102,Polysemy,4,ACCEPTED,?,soft (adj.),4151,tender (adj.),2146,Armenian,176,Armenian,176,soft,meek,kakił,kakił
21662,shift0638,Polysemy,2,ACCEPTED,—,empty,3835,"vain, in vain",3746,Armenian,176,Armenian,176,empty,useless,p‘uǰ  (փուջ),p‘uǰ  (փուջ)
21668,shift0638,Polysemy,8,ACCEPTED,—,empty,3835,"vain, in vain",3746,Armenian,176,Armenian,176,empty,vain,datark (դատարկ),datark (դատարկ)
21693,shift1301,Polysemy,4,ACCEPTED,?,open (adj.),4548,"light, bright, clear",212,Armenian,176,Armenian,176,open,"bright, light",bay,bay
21700,shift0482,Polysemy,3,ACCEPTED,?,mouth,735,"opening, hole",4551,Armenian,176,Armenian,176,"chaps, jaws","crater, mouth",klap(h),klap(h)
21702,shift0482,Polysemy,5,ACCEPTED,?,mouth,735,"opening, hole",4551,Armenian,176,Armenian,176,chaps,crater,erax,erax
21708,shift0482,Polysemy,11,ACCEPTED,?,mouth,735,"opening, hole",4551,Armenian,176,Armenian,176,mouth,"neck, mouth",beran,beran
21920,shift1392,Polysemy,5,ACCEPTED,?,face,1214,page,283,Armenian,176,Armenian,176,face,page,eres,eres
21971,shift5672,Polysemy,2,ACCEPTED,→,cell (of honeycomb),926,cell (in biology),924,Armenian,176,Armenian,176,cell (of honeycomb),cell (in biology),bǰiǰ (բջիջ),bǰiǰ (բջիջ)
22110,shift1005,Polysemy,6,ACCEPTED,—,head,1578,boss,3651,Armenian,176,Armenian,176,head,"leader, chief",glux (գլուխ),glux (գլուխ)
22352,shift6224,Polysemy,2,NEW,→,to break (intr.),2368,to behave affectedly,2334,Armenian,176,Armenian,176,to break (intr.),to behave affectedly,kotratvel (կոտրատվել),kotratvel (կոտրատվել)
22541,shift1044,Polysemy,1,ACCEPTED,—,side (n.),4071,"country, land",1109,Armenian,176,Armenian,176,side,"place, land",kołm (կողմ),kołm (կողմ)
22759,shift1539,Polysemy,3,ACCEPTED,→,cross (n.),1142,clubs (in cards),1015,Armenian,176,Armenian,176,cross (n.),clubs (in cards),xačʿ (խաչ),xačʿ (խաչ)
22782,shift2629,Derivation,2,ACCEPTED,→,field,1271,on the outside,4541,Classical Armenian,293,Classical Armenian,293,field,outside,art,artakʿs
23033,shift0856,Polysemy,248,NEW,→,moon,708,month,706,Classical Armenian,293,Classical Armenian,293,moon,month,lusin (լուսին),lusin (լուսին)
23223,shift5062,Polysemy,1,NEW,→,corpse,1103,"ugly, unpleasant",502,Armenian,176,Armenian,176,corpse,"(colloquial, dialectal) ugly",geš (գեշ),geš (գեշ)
23269,shift1395,Derivation,1,ACCEPTED,→,cross (n.),1142,crossbill (Loxia),1143,Armenian,176,Armenian,176,cross,crossbill,խաչ (xačʿ),խաչկտուց (xačʿktucʿ)
23301,shift5481,Polysemy,1,NEW,→,moon,708,horseshoe,1668,Classical Armenian,293,Classical Armenian,293,moon,horseshoe,lusin (լուսին),lusin (լուսին)
23321,shift1149,Derivation,6,ACCEPTED,?,red,1444,&lt;disease&gt;,4373,Armenian,176,Armenian,176,red,measles,karmir,karmiruk
23394,shift6367,Derivation,1,NEW,→,sable,3906,otter (Lutra lutra),4569,Armenian,176,Armenian,176,sable,otter (Lutra lutra),samuyr (սամույր),ǰrasamuyr (ջրասամույր)
23412,shift7869,Derivation,1,NEW,→,tongue (body part),3400,icicle,1732,Armenian,176,Armenian,176,tongue (body part),icicle,lezu (լեզու),saṙcʿalezvak (սառցալեզվակ)
23508,shift4398,Derivation,1,ACCEPTED,→,wolf,107,pike (fish),373,Armenian,176,Armenian,176,wolf (Canis lupus),pike (fish),gayl (գայլ),gaylajuk (գայլաձուկ)
23517,shift0901,Polysemy,2,ACCEPTED,?,light (of weight),211,simple,4082,Armenian,176,Armenian,176,light,"simple, common",t(h)et(h)ev,t(h)et(h)ev
23554,shift5806,Derivation,3,ACCEPTED,→,net (n.),1848,retina,1466,Armenian,176,Armenian,176,"net, toils, network",(rare) retina,cʿancʿ (ցանց),cʿancʿeni (ցանցենի)
23600,shift8073,Derivation,4,ACCEPTED,→,to burn (intr.),2384,fuel,1395,Armenian,176,Armenian,176,"to set on fire, to burn",fuel,vaṙel (վառել),vaṙelikʿ (վառելիք)
23694,shift1171,Polysemy,83,NEW,→,heart,1588,location of emotions,239,Classical Armenian,293,Classical Armenian,293,heart,"heart, soul, mind, intellect, memory, intelligence; courage, spirit",sirt (սիրտ),sirt (սիրտ)
23695,shift1171,Polysemy,84,NEW,—,heart,1588,location of emotions,239,Armenian,176,Armenian,176,heart,"heart (symbolic center of one's being, emotions, and sensibilities)",sirt (սիրտ),sirt (սիրտ)
23814,shift2721,Polysemy,3,ACCEPTED,→,shadow,4010,"protection, patronage",483,Classical Armenian,293,Classical Armenian,293,shadow,(figuratively) protection,šukʿ (շուք),šukʿ (շուք)
23888,shift1381,Polysemy,1,ACCEPTED,—,coast,1019,"edge, border",3810,Armenian,176,Armenian,176,"bank, shore, coast","edge, end",apʿ (ափ),apʿ (ափ)
23889,shift1381,Polysemy,2,SUSPENDED,—,coast,1019,"edge, border",3810,Armenian,176,Armenian,176,"bank, shore","edge, end, termination",eǰr (եջր),eǰr (եջր)
23894,shift1381,Polysemy,7,NEW,—,coast,1019,"edge, border",3810,Classical Armenian,293,Classical Armenian,293,"shore, bank, coast (of a water body)","(e.g. of a gorge, pit, well, city, grave, etc.)",apʿn (ափն),apʿn (ափն)
23954,shift4686,Derivation,8,ACCEPTED,→,blind,3624,caecum (blind gut),871,Armenian,176,Armenian,176,blind,caecum (blind gut),kuyr (կույր),kuyr aġikʿ (կույր աղիք)
24315,shift3588,Polysemy,15,NEW,→,"present, gift",457,talent,2118,Classical Armenian,293,Classical Armenian,293,"present, gift",talent,jir (ձիր),jir (ձիր)
24359,shift5576,Polysemy,2,ACCEPTED,→,glutton,798,wolverine,108,Armenian,176,Armenian,176,(rare) gluttonous,wolverine,kułx (կուղխ),kułx (կուղխ)
24363,shift5576,Derivation,6,ACCEPTED,→,glutton,798,wolverine,108,Armenian,176,Armenian,176,glutton,wolverine,šataker (շատակեր),šatakerik (շատակերիկ)
24463,shift1403,Polysemy,1,ACCEPTED,—,"to follow, go after smb.",2649,"to watch, look after",3358,Armenian,176,Armenian,176,to follow,"to watch after, to keep an eye on",hetevel (հետեւել),hetevel (հետեւել)
24577,shift5614,Polysemy,8,ACCEPTED,→,right (vs. left),1481,right (political),1480,Armenian,176,Armenian,176,right (vs. left),right (political),aǰ (աջ),aǰ (աջ)
24710,shift8032,Polysemy,1,NEW,→,to work,3380,"to gain, to earn",2663,Armenian,176,Armenian,176,to work,to earn,ašxatel (աշխատել),ašxatel (աշխատել)
24887,shift4331,Polysemy,11,ACCEPTED,→,mouse,733,computer mouse,1076,Armenian,176,Armenian,176,diminutive of muk (մուկ) 'mouse',mouse (computer),mknik (մկնիկ),mknik (մկնիկ)
25376,shift0959,Polysemy,5,NEW,→,fish,1300,muscle,747,Armenian,176,Armenian,176,fish,calf muscle (triceps surae),juk (ձուկ),juk (ձուկ)
25409,shift3158,Derivation,9,ACCEPTED,→,white,62,underwear,516,Armenian,176,Armenian,176,white,underwear,spitak (սպիտակ),spitakełen (սպիտակեղեն)
25427,shift5805,Derivation,3,ACCEPTED,→,to sleep,3169,temple (region of skull),2142,Classical Armenian,293,Classical Armenian,293,sleep (n.),temple (region of skull),kʿun (քուն),kʿunkʿ (քունք)
25505,shift0758,Polysemy,4,ACCEPTED,?,to fill (tr.),2626,to carry out,2402,Armenian,176,Armenian,176,to fill,to finish,glxel,glxel
25649,shift1307,Derivation,1,ACCEPTED,?,blind,3624,mole (Talpa),694,Armenian,176,Armenian,176,blind,mole,kuyr,kuramuk
25858,shift0725,Polysemy,2,NEW,→,shoulder,4053,hill,1626,Classical Armenian,293,Classical Armenian,293,shoulder,(figuratively) hill,us (ուս),us (ուս)
26052,shift4391,Polysemy,11,ACCEPTED,→,crane (Grus),1129,lifting machine,208,Armenian,176,Armenian,176,crane (Grus),lifting machine,kṙunk (կռունկ),kṙunk (կռունկ)
26156,shift1401,Polysemy,1,ACCEPTED,—,to lose (an object),2866,to be defeated,2265,Armenian,176,Armenian,176,to lose,to lose,korynel,korynel
26404,shift5816,Polysemy,1,NEW,→,lung,272,sponge,4215,Classical Armenian,293,Classical Armenian,293,lung,sponge,tʿokʿ (թոք),tʿokʿ (թոք)
26414,shift3926,Polysemy,6,ACCEPTED,→,word,120,verb,3758,Classical Armenian,293,Classical Armenian,293,word,verb,bay (բայ),bay (բայ)
26483,shift4345,Derivation,2,ACCEPTED,→,fire,1286,Mars,597,Classical Armenian,293,Classical Armenian,293,fire,Mars,hur (հուր),Hrat (Հրատ)
26490,shift0470,Polysemy,2,ACCEPTED,→,eye,3890,vision,3776,Armenian,176,Armenian,176,eyes,sight,aǰk(h),aǰk(h)
26714,shift0164,Polysemy,6,ACCEPTED,?,"to turn, rotate (intr.)",3327,to return (intr.),3080,Armenian,176,Armenian,176,to turn (back),to return,dařnal,dařnal
26755,shift8608,Polysemy,3,ACCEPTED,→,shadow,4010,&lt;headgear&gt;,1535,Classical Armenian,293,Classical Armenian,293,shadow,"veil, headcover",šukʿ (շուք),šukʿ (շուք)
26829,shift1303,Polysemy,8,ACCEPTED,—,"to pull, to draw",3018,"to slow, linger",3175,Armenian,176,Armenian,176,to pull; to draw; to drag,to be slow; to delay,jgel (ձգել),jgel (ձգել)
26978,shift4151,Polysemy,2,ACCEPTED,—,book (n.),3647,letter (text),200,Classical Armenian,293,Classical Armenian,293,"(often in the plural - girkʿ (գիրք)) book, volume, manuscript","letter, epistle; writing, document, something written",gir (գիր),gir (գիր)
26979,shift4151,Polysemy,3,ACCEPTED,—,book (n.),3647,letter (text),200,Classical Armenian,293,Classical Armenian,293,book (n.),"letter, epistle",taṙ (տառ),taṙ (տառ)
27038,shift7033,Polysemy,1,NEW,→,sea,3970,West,45,Classical Armenian,293,Classical Armenian,293,sea,West,cov (ծով),cov (ծով)
27052,shift1413,Polysemy,7,ACCEPTED,→,sharp,4022,"keen (of senses, mind)",1704,Armenian,176,Armenian,176,sharp,delicate (ear),sur,sur
27160,shift0917,Polysemy,2,ACCEPTED,?,"high (size), tall",1624,loud,259,Armenian,176,Armenian,176,"high, tall",loud,barjr,barjr
27179,shift1184,Polysemy,6,ACCEPTED,?,wing,92,flank (military),1311,Armenian,176,Armenian,176,wing,wing (milit.),t(h)ev,t(h)ev
27271,shift1398,Derivation,6,ACCEPTED,→,cat,905,catnip (Nepeta cataria),913,Armenian,176,Armenian,176,cat (female),catmint,katu,katvadałz
27377,shift5378,Derivation,10,ACCEPTED,→,"sacred, holy",3909,sacrum (bone),3911,Armenian,176,Armenian,176,sacred,sacrum (bone),surb (սուրբ),srboskr (սրբոսկր)
27482,shift4375,Polysemy,12,ACCEPTED,→,to ask (for),2238,to pray,2996,Armenian,176,Armenian,176,entreaty,praying,xndirkʿ (խնդիրք),xndirkʿ (խնդիրք)
27483,shift4375,Polysemy,13,ACCEPTED,→,to ask (for),2238,to pray,2996,Armenian,176,Armenian,176,"to implore, to beg",to pray,małtʿel (մաղթել),małtʿel (մաղթել)
27522,shift6183,Derivation,3,ACCEPTED,→,bear (Ursus),3539,koala,1725,Armenian,176,Armenian,176,bear (Ursus),koala,arǰ (արջ),parkavor arǰ (պարկավոր արջ)
27529,shift0519,Polysemy,1,ACCEPTED,—,top of the head,3406,peak of mountain,326,Armenian,176,Armenian,176,top of the head,mountain top,katar (կատար),katar (կատար)
27535,shift0519,Polysemy,7,ACCEPTED,—,top of the head,3406,peak of mountain,326,Armenian,176,Armenian,176,"sinciput; vertex, crown, top of the head",peak of mountain,gagat‘ (գագաթ),gagat‘ (գագաթ)
27706,shift1173,Polysemy,1,ACCEPTED,—,height (of a person),1599,age,1957,Armenian,176,Armenian,176,height,age,hasak,hasak
27811,shift7767,Derivation,3,ACCEPTED,→,water,16,otter (Lutra lutra),4569,Armenian,176,Armenian,176,water,otter (Lutra lutra),ǰur (ջուր),ǰrasamuyr (ջրասամույր)
27812,shift7767,Derivation,4,ACCEPTED,→,water,16,otter (Lutra lutra),4569,Classical Armenian,293,Classical Armenian,293,aquatic,otter (Lutra lutra),ǰri (ջրի),šnǰri (շնջրի)
28251,shift4316,Polysemy,5,NEW,→,fortress,1353,prison,467,Armenian,176,Armenian,176,fortress,"(dialectal, colloquial) prison",berd (բերդ),berd (բերդ)
28264,shift8614,Derivation,4,NEW,→,ray,1438,radius (bone),1415,Armenian,176,Armenian,176,ray,radius (bone),čačančʿ (ճաճանչ),čačančʿoskr (ճաճանչոսկր)
28380,shift4358,Derivation,10,ACCEPTED,→,"stopper, plug",4285,traffic jam,3423,Armenian,176,Armenian,176,"stopper, plug",traffic jam,xcʿan (խցան),xcʿanum (խցանում)
28413,shift4144,Polysemy,1,NEW,—,crown (n.),1149,peak of mountain,326,Armenian,176,Armenian,176,crown (royal); crown placed on the heads of the bride and the groom during the wedding,(figuratively) peak of mountain,tʿag (թագ),tʿag (թագ)
28429,shift0425,Polysemy,2,ACCEPTED,→,shoulder,4053,mountain slope,732,Armenian,176,Armenian,176,shoulder,mountain slope,us (ուս),us (ուս)
28496,shift1354,Polysemy,4,ACCEPTED,?,"spade, shovel",4182,oar,4511,Armenian,176,Armenian,176,wooden spade,paddle,t(h)i,t(h)i
28579,shift6018,Derivation,2,ACCEPTED,→,to gnaw,2696,rodent,1490,Armenian,176,Armenian,176,to gnaw,rodent,krcel (կրծել),krcoł (կրծող)
28676,shift4329,Polysemy,4,ACCEPTED,—,underwear,516,bed-clothes,3551,Armenian,176,Armenian,176,underwear,bed-clothes,spitakełen (սպիտակեղեն),spitakełen (սպիտակեղեն)
28713,shift5746,Polysemy,2,ACCEPTED,→,to systematize,3267,computer,1075,Armenian,176,Armenian,176,to systematize,computer,hamakargel (համակարգել),hamakargičʿ (համակարգիչ)
28738,shift5629,Polysemy,1,NEW,→,Easter,3804,ladybird,145,Armenian,176,Armenian,176,Easter,ladybird,zatik (զատիկ),zatik (զատիկ)
28759,shift0886,Polysemy,7,ACCEPTED,?,"bile, gall",3589,anger,1996,Armenian,176,Armenian,176,bile,wrath,lełi,lełi
28772,shift1380,Polysemy,3,ACCEPTED,—,"to untie, unbind",3338,to set free,3133,Armenian,176,Armenian,176,untie,to set free,arǰakel,arǰakel
28815,shift0691,Polysemy,7,ACCEPTED,?,"to strike, hit",3234,to shoot,3149,Armenian,176,Armenian,176,to beat,to shoot,xp(h)el,xp(h)el
28840,shift0513,Polysemy,6,ACCEPTED,—,mane,578,"mountain ridge, edge",731,Armenian,176,Armenian,176,mane,"mountain ridge, edge",baš (բեշ),baš (բեշ)
29220,shift0767,Polysemy,5,ACCEPTED,?,dark (adj.),4382,incomprehensible,1762,Armenian,176,Armenian,176,dark,incomprehensible,mut(h),mut(h)
29322,shift5499,Polysemy,1,NEW,—,western swamphen,47,nightingale,1865,Classical Armenian,293,Classical Armenian,293,western swamphen,nightingale,soxak (սոխակ),soxak (սոխակ)
29433,shift6904,Polysemy,4,ACCEPTED,→,monster (supernatural),705,whale,51,Classical Armenian,293,Classical Armenian,293,(Armenian mythology) vishap,leviathan; whale,višap (վիշապ),višap (վիշապ)
29450,shift5814,Polysemy,1,NEW,→,rib,1473,husband / wife,1695,Classical Armenian,293,Classical Armenian,293,rib,(figuratively) spouse,koł (կող),koł (կող)
29462,shift4049,Polysemy,3,ACCEPTED,→,noise,1872,quarrel,1901,Classical Armenian,293,Classical Armenian,293,"alarm, uproar, tumult, bustle","squabble, fray, scuffle, broil, quarrel, contest",ałmuk (աղմուկ),ałmuk (աղմուկ)
29685,shift6684,Polysemy,1,NEW,→,catapult,908,seesaw,3985,Armenian,176,Armenian,176,catapult,seesaw,baban (բաբան),baban (բաբան)
29706,shift5218,Polysemy,4,NEW,→,head,1578,chapter (of a book),943,Classical Armenian,293,Classical Armenian,293,head,chapter (of a book),glux (գլուխ),glux (գլուխ)
29788,shift5244,Polysemy,3,ACCEPTED,—,drone,4484,bumblebee,3719,Armenian,176,Armenian,176,drone,bumblebee,boṙ (բոռ),boṙ (բոռ)
29822,shift1394,Polysemy,1,ACCEPTED,?,donkey,4463,fool,1336,Armenian,176,Armenian,176,donkey,stupid person,ēš,ēš
29852,shift6503,Derivation,2,ACCEPTED,→,May,609,cockchafer,1024,Armenian,176,Armenian,176,May,cockchafer,majis (մայիս),mayisyan bzez (մայիսյան բզեզ)
29916,shift1150,Derivation,6,ACCEPTED,→,low (location),263,bad (ethically),3494,Armenian,176,Armenian,176,low,"mean, base",c‘ac (ցած),c‘achogi (ցածհոգի)
29932,shift4332,Motivation,1,NEW,→,apple,2018,Jerusalem artichoke,1183,Armenian,176,Armenian,176,apple,Jerusalem artichoke,xnjor (խնձոր),getnaxnjor (գետնախնձոր)
30049,shift4421,Derivation,22,ACCEPTED,→,almond,1973,tonsil,3401,Armenian,176,Armenian,176,almond,tonsil,nuš (նուշ),nšik (նշիկ)
30291,shift0764,Polysemy,3,ACCEPTED,—,bitter,3607,sad,3912,Armenian,176,Armenian,176,too bitter,"sad, mournful",ału,ału
30296,shift0764,Polysemy,8,ACCEPTED,—,bitter,3607,sad,3912,Armenian,176,Armenian,176,bitter,sorrowful,dařn,dařn
30596,shift4735,Polysemy,3,ACCEPTED,→,caterpillar,910,caterpillar track,911,Armenian,176,Armenian,176,caterpillar,caterpillar track,tʿrtʿur (թրթուր),tʿrtʿur (թրթուր)
30640,shift1404,Polysemy,2,ACCEPTED,—,pregnant,456,fraught with consequences,1368,Armenian,176,Armenian,176,pregnant,pregnant with,hłi (հղի),hłi (հղի)
30720,shift0067,Polysemy,6,ACCEPTED,→,"light, bright, clear",212,comprehensible,1074,Armenian,176,Armenian,176,"light, clear",clear,parǰ,parǰ
30761,shift1393,Derivation,6,ACCEPTED,→,to sway,3256,to doubt,2546,Armenian,176,Armenian,176,"to stagger, to oscillate, to fluctuate","hesitating, doubtful",ereral,ereracut
30830,shift3971,Derivation,3,NEW,→,root (of a plant),1499,family,1226,Classical Armenian,293,Classical Armenian,293,root (of a plant),family,arm (արմ),zarm (զարմ)
31103,shift4437,Derivation,2,ACCEPTED,→,sun,4333,sunflower,4337,Armenian,176,Armenian,176,sun,sunflower,arew (արեւ),arewacałik (արեւածաղիկ)
31287,shift5508,Derivation,4,ACCEPTED,→,lamb,148,bearded vulture,3543,Armenian,176,Armenian,176,lamb,bearded vulture,gaṙ (գառ),gaṙnangł (գառնանգղ)
31400,shift2604,Polysemy,2,ACCEPTED,→,to set upright,3134,to stop doing smth.,3227,Armenian,176,Armenian,176,"to make stand, to erect",to stop,kangnecʿnel (կանգնեցնել),kangnecʿnel (կանգնեցնել)
31403,shift1386,Derivation,1,NEW,?,rush (plant),1525,millerbird (Acrocephalus etc.),662,Armenian,176,Armenian,176,"reed, cane",millerbird,ełeg,ełegnahav
31468,shift5243,Derivation,4,ACCEPTED,→,drone,4484,hornet,1660,Armenian,176,Armenian,176,drone,hornet,boṙ (բոռ),jiaboṙ (ձիաբոռ)
31472,shift5811,Polysemy,2,ACCEPTED,→,body,3640,institution,1792,Armenian,176,Armenian,176,body,"agency, authority",marmin (մարմին),marmin (մարմին)
31623,shift3964,Polysemy,1,ACCEPTED,→,Saturday,3945,week,41,Armenian,176,Armenian,176,Saturday,week,šabatʿ (շաբաթ),šabatʿ (շաբաթ)
31664,shift1137,Polysemy,2,ACCEPTED,?,green,845,young,2089,Armenian,176,Armenian,176,green,young,kanaz,kanaz
31689,shift8432,Polysemy,2,ACCEPTED,→,ram,1425,Aries,2026,Armenian,176,Armenian,176,ram,Aries,xoy (խոյ),Xoy (Խոյ)
31704,shift4069,Polysemy,2,ACCEPTED,—,"albumen, white of an egg",1966,"white of an eye, sclera",65,Armenian,176,Armenian,176,"albumen, white of an egg",white of an eye,spitakucʿ (սպիտակուց),spitakucʿ (սպիտակուց)
31778,shift7751,Polysemy,6,ACCEPTED,→,sheet of paper,4028,newspaper,1858,Armenian,176,Armenian,176,sheet of paper,newspaper,tʿertʿ (թերթ),tʿertʿ (թերթ)
31865,shift6176,Derivation,1,NEW,→,wild boar,78,tapir,2129,Armenian,176,Armenian,176,wild boar,tapir,kinč (կինճ),getakinč (գետակինճ)
31938,shift5825,Polysemy,5,ACCEPTED,→,face,1214,"human, person",1683,Armenian,176,Armenian,176,face,person,demkʿ (դեմք),demkʿ (դեմք)
