ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
13,shift5175,Polysemy,1,ACCEPTED,→,to lead,2834,to drive (the car),2559,German,169,German,169,to lead,to drive (the car),führen,führen
18,shift7427,Polysemy,2,ACCEPTED,→,sour,4175,"gloomy, depressed",796,English,153,English,153,sour (taste),gloomy,sour,sour
50,shift6006,Polysemy,1,NEW,→,splinter (wood fragment),4212,splinter (group of people),4211,English,153,English,153,"a long, sharp fragment of material, often wood.",a group that formed by splitting off from a larger membership.,splinter,splinter
90,shift4373,Polysemy,2,ACCEPTED,—,letter (character),199,letter (text),200,English,153,English,153,a character representing one or more of the sounds used in speech; any of the symbols of an alphabet,"a written, typed, or printed communication, sent in an envelope by post or messenger",letter,letter
98,shift4373,Polysemy,10,ACCEPTED,—,letter (character),199,letter (text),200,Dutch,255,Dutch,255,letter (character),(obsolete) letter (written message),letter,letter
135,shift0047,Polysemy,14,ACCEPTED,→,abdomen,1918,location of emotions,239,English,153,English,153,stomach,"determination, inclination, position",stomach,stomach
154,shift1400,Polysemy,5,ACCEPTED,→,to break (tr.),2370,to ache,2214,English,153,English,153,to crush,to ache,crush,crush
156,shift5305,Polysemy,1,NEW,→,cabbage,870,&lt;money&gt;,559,English,153,English,153,cabbage,<money>,cabbage,cabbage
163,shift2871,Polysemy,1,ACCEPTED,→,thick,2167,"thick (of a growth, hair)",2168,English,153,English,153,thick,"thick (of a growth, hair)",thick,thick
203,shift8374,Polysemy,2,ACCEPTED,→,donkey,4463,supporting device,4343,Dutch,255,Dutch,255,donkey,easel,ezel,ezel
209,shift8108,Motivation,3,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,English,153,English,153,"flying insect of the order Lepidoptera, distinguished from moths by their diurnal activity and generally brighter colouring","swimming stroke in which the body is prone, the arms are moved in simultaneous circles, and the feet are kicked up and down",butterfly,butterfly stroke
211,shift8108,Motivation,5,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,Dutch,255,Dutch,255,butterfly,butterfly stroke,vlinder,vlinderslag
214,shift8108,Polysemy,8,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,German,169,German,169,butterfly,butterfly stroke,Schmetterling,Schmetterling
224,shift8108,Motivation,18,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,Swedish,135,Swedish,135,butterfly,butterfly stroke,fjäril,fjärilsim
250,shift1365,Derivation,8,ACCEPTED,→,strong,4304,very,3761,Danish,173,Danish,173,strong,very,stærk,stærkt
257,shift5311,Polysemy,1,NEW,→,tank (closed container for liquids),2126,tank (armour),2125,English,153,English,153,tank (closed container for liquids),tank (armour),tank,tank
279,shift0037,Derivation,11,ACCEPTED,→,to see/to look at,3121,to wait,3347,English,153,English,153,to look,to look forward,look,look forward
294,shift4986,Polysemy,2,ACCEPTED,—,sheath,4026,vagina,3745,Danish,173,Danish,173,sheath,vagina,skede,skede
296,shift4986,Polysemy,4,ACCEPTED,—,sheath,4026,vagina,3745,German,169,German,169,sheath,vagina,Scheide,Scheide
297,shift4986,Polysemy,5,ACCEPTED,—,sheath,4026,vagina,3745,Icelandic,252,Icelandic,252,sheath,vagina,skeið,skeið
298,shift4986,Polysemy,6,ACCEPTED,—,sheath,4026,vagina,3745,Norwegian,24,Norwegian,24,sheath,vagina,skjede,skjede
307,shift4986,Polysemy,15,ACCEPTED,—,sheath,4026,vagina,3745,Swedish,135,Swedish,135,scabbard for knives,vagina,slida,slida
311,shift4986,Polysemy,19,ACCEPTED,—,sheath,4026,vagina,3745,Dutch,255,Dutch,255,sheath,(formal) vagina,schede,schede
318,shift7503,Derivation,1,NEW,→,hen,1607,chickenpox,956,English,153,English,153,hen,chickenpox,chicken,chicken pox
337,shift0975,Polysemy,10,ACCEPTED,?,to fall down,2605,to die,2517,English,153,English,153,to fall,to die,fall,fall
346,shift0975,Polysemy,19,ACCEPTED,→,to fall down,2605,to die,2517,Norwegian,24,Norwegian,24,to fall down,to be killed,falle,falle
347,shift0975,Polysemy,20,ACCEPTED,→,to fall down,2605,to die,2517,Danish,173,Danish,173,to fall down,to be killed,falde,falde
348,shift0975,Polysemy,21,ACCEPTED,→,to fall down,2605,to die,2517,Swedish,135,Swedish,135,to fall down,to be killed,falla,falla
349,shift0975,Polysemy,22,ACCEPTED,→,to fall down,2605,to die,2517,Icelandic,252,Icelandic,252,to fall down,to be killed,falla,falla
362,shift1970,Polysemy,1,NEW,?,crown (n.),1149,top/crown (of a tree),3408,German,169,German,169,crown,tree head,Krone,Krone
367,shift5304,Polysemy,1,ACCEPTED,→,dough,4470,money,700,English,153,English,153,dough,"(slang, dated) money",dough,dough
368,shift5304,Polysemy,2,ACCEPTED,→,dough,4470,money,700,Swedish,135,Swedish,135,dough,(slang) money,deg,deg
378,shift8131,Derivation,1,ACCEPTED,→,fallow,1220,June,1200,Luxembourgish,840,Luxembourgish,840,fallow,(archaic) June,Brooch,Broochmount
379,shift8131,Internal cognates,2,ACCEPTED,→,fallow,1220,June,1200,German,169,German,169,fallow,(archaic) June,Brache,Brachet
401,shift4163,Derivation,1,ACCEPTED,→,glass (material),791,spectacles,4192,English,153,English,153,glass (material),"a pair of lenses set in a frame resting on the nose and ears, used to correct or assist defective eyesight",glass,glasses
402,shift4163,Derivation,2,ACCEPTED,→,glass (material),791,spectacles,4192,German,169,German,169,glass (material),spectacles,Glas,Gläser
419,shift8474,Derivation,1,ACCEPTED,→,mother,720,"afterbirth, placenta",1953,German,169,German,169,mother,placenta,Mutter,Mutterkuchen
420,shift8474,Derivation,2,ACCEPTED,→,mother,720,"afterbirth, placenta",1953,Danish,173,Danish,173,mother,placenta,moder,moderkage
421,shift8474,Derivation,3,ACCEPTED,→,mother,720,"afterbirth, placenta",1953,Dutch,255,Dutch,255,mother,placenta,moeder,moederkoek
422,shift8474,Derivation,4,ACCEPTED,→,mother,720,"afterbirth, placenta",1953,Norwegian,24,Norwegian,24,mother,placenta,mor,morkake
494,shift7646,Derivation,1,NEW,→,wound (n.),125,yarrow,2076,English,153,English,153,"injury, such as a cut, stab, or tear, to a (usually external) part of the body",yarrow,wound,soldier&#39;s woundwort
510,shift7893,Polysemy,1,NEW,→,raven,1433,pickaxe,366,Swedish,135,Swedish,135,raven,pickaxe,korp,korp
512,shift3765,Polysemy,1,NEW,—,straight,4292,undiluted,517,English,153,English,153,rectilinear,undiluted,straight,straight
517,shift2205,Polysemy,4,ACCEPTED,→,child (son or daughter),958,sprout,4227,English,153,English,153,sucker,"branch, offshoot",sucker,sucker
540,shift2509,Polysemy,2,ACCEPTED,—,end,3837,completion,1070,English,153,English,153,end (in space),end (temporal),end,end
545,shift0360,Polysemy,1,ACCEPTED,—,to touch,3307,to evoke (a feeling),2588,Icelandic,252,Icelandic,252,to touch,"to touch, to move",snerta,snerta
548,shift0360,Polysemy,4,ACCEPTED,?,to touch,3307,to evoke (a feeling),2588,German,169,German,169,to touch,"to move, to excite",anrühren,anrühren
551,shift0360,Polysemy,7,ACCEPTED,→,to touch,3307,to evoke (a feeling),2588,English,153,English,153,to touch,to evoke (a feeling),touch,touch
579,shift2355,Polysemy,2,ACCEPTED,→,enemy,3840,evil spirit,3877,Old English,114,Old English,114,enemy,devil,feond,feond
628,shift6212,Derivation,1,ACCEPTED,→,lyre,274,Trimorphodon biscutatus,3441,English,153,English,153,lyre,Trimorphodon biscutatus,lyre,western lyre snake
629,shift6212,Derivation,2,ACCEPTED,→,lyre,274,Trimorphodon biscutatus,3441,German,169,German,169,lyre,Trimorphodon biscutatus,Lyra,Küsten-Lyraschlange
636,shift3423,Polysemy,2,ACCEPTED,→,white,62,good,814,English,153,English,153,white,morally good,white,white
652,shift0892,Polysemy,1,ACCEPTED,←,deep,4404,"high (size), tall",1624,German,169,German,169,deep,high,hoch,hoch
667,shift0650,Polysemy,2,ACCEPTED,→,hand/arm,1550,kind (n.),1710,Old Sweden,94,Old Sweden,94,hand,"(XVI-XVIII c.) kind, sort; way",hand,hand
718,shift6631,Derivation,2,NEW,→,thousand,2181,yarrow,2076,English,153,English,153,thousand,yarrow,thousand,thousand-leaf
729,shift0502,Polysemy,5,ACCEPTED,?,ear,3792,"opening, hole",4551,English,153,English,153,ear,"tug, handle",ear,ear
785,shift5541,Derivation,1,NEW,→,meadow,611,corn crake,1098,Danish,173,Danish,173,meadow,corn crake,eng,engsnarre
786,shift5541,Derivation,2,NEW,→,meadow,611,corn crake,1098,Icelandic,252,Icelandic,252,meadow,corn crake,engi,engirella
793,shift4709,Polysemy,1,ACCEPTED,→,&lt;name of person&gt;,1811,police officer,430,English,153,English,153,diminutive of Robert,(Britain) police officer,Bobby,Bobby
841,shift4308,Derivation,1,ACCEPTED,→,to taste (tr.),3283,"to fit, try on",2631,German,169,German,169,to taste,"to fit, try on",probieren,anprobieren
922,shift2186,Derivation,11,ACCEPTED,→,to see/to look at,3121,"to beware, be careful",2343,English,153,English,153,NA,to beware of smth,watch,watch out
999,shift2081,Polysemy,6,ACCEPTED,—,bread,3677,food,1335,Old High German,147,Old High German,147,bread,food,brōt,brōt
1013,shift1271,Polysemy,2,ACCEPTED,→,rooster,1497,penis,343,English,153,English,153,an adult male chicken,taboo a penis,cock,cock
1033,shift5404,Polysemy,2,ACCEPTED,→,bathroom,3531,toilet,3395,English,153,English,153,"a room containing a shower and/or bathtub, and (typically but not necessarily) a toilet","(chiefly US, South Africa, Canada, euphemistic) a lavatory: a room containing a toilet and (typically but not necessarily) a bathtub.",bathroom,bathroom
1034,shift5404,Polysemy,3,ACCEPTED,→,bathroom,3531,toilet,3395,English,153,English,153,(dated) A washroom: a room used for washing the face and hands,(euphemistic) a room containing a toilet,lavatory,lavatory
1046,shift7274,Derivation,1,NEW,→,bath,3530,Saturday,3945,Icelandic,252,Icelandic,252,"bath, pool",Saturday,laug,Laugardagur
1047,shift7274,Derivation,2,NEW,→,bath,3530,Saturday,3945,Old Norse,236,Old Norse,236,"bath, pool",Saturday,laug,laugardagr
1049,shift1437,Polysemy,1,ACCEPTED,—,to see/to look at,3121,to act according to,2218,English,153,English,153,to watch (someone or something) carefully and attentively,"to fulfil or comply with (a social, legal, ethical, or religious obligation)",observe,observe
1065,shift0464,Derivation,5,ACCEPTED,→,eye,3890,peephole,334,English,153,English,153,organ through which animals see,hole to which the viewer places his or her eye in a device such as a telescope,eye,eyehole
1066,shift4868,Polysemy,1,ACCEPTED,→,diamond,4428,diamonds (in cards),4429,English,153,English,153,a precious stone consisting of a clear and colourless crystalline form of pure carbon,"one of the four suits in a conventional pack of playing cards, denoted by a red diamond",diamond,diamonds
1097,shift2647,Polysemy,3,ACCEPTED,→,&lt;vessel&gt;,3742,"ship, vessel",4039,Icelandic,252,Icelandic,252,trough,"big and heavy boat,",trog,trog
1143,shift0130,Derivation,9,NEW,→,Jupiter,1203,Thursday,2191,German,169,German,169,Jupiter,Thursday,Donar,Donnerstag
1144,shift0130,Derivation,10,NEW,→,Jupiter,1203,Thursday,2191,English,153,English,153,Jupiter,Thursday,Thor,Thursday
1145,shift0130,Derivation,11,NEW,→,Jupiter,1203,Thursday,2191,English,153,English,153,Jupiter,Thursday,Thor,Thursday
1149,shift0130,Derivation,15,NEW,→,Jupiter,1203,Thursday,2191,Old Norse,236,Old Norse,236,Jupiter,Thursday,þórsdagr,Torsdag
1150,shift0130,Derivation,16,NEW,→,Jupiter,1203,Thursday,2191,Old Norse,236,Old Norse,236,Jupiter,Thursday,Þórr,Þórrdagr
1220,shift3410,Derivation,1,ACCEPTED,→,pine-tree,382,"horsetail, equisetum",1669,English,153,English,153,pine tree,horsetail (Equisetum arvense),pine,meadow pine
1227,shift2501,Polysemy,2,ACCEPTED,—,to burn (tr.),2385,frost,1391,Icelandic,252,Icelandic,252,fire,"nip, keen draught",bál,bál
1235,shift0265,Polysemy,5,ACCEPTED,→,to fall down,2605,to happen,2735,English,153,English,153,to fall down,"to happen, occur",to fall,to fall
1244,shift2244,Derivation,1,ACCEPTED,—,"to follow, go after smb.",2649,next,1860,English,153,English,153,to follow,next,to follow,following
1247,shift2244,Polysemy,4,ACCEPTED,→,"to follow, go after smb.",2649,next,1860,Norwegian,24,Norwegian,24,to follow,next,følge,følge
1252,shift2244,Derivation,9,ACCEPTED,→,"to follow, go after smb.",2649,next,1860,German,169,German,169,to follow,next,folgen,folgend
1261,shift3451,Polysemy,3,ACCEPTED,→,"naked, bare",1819,"only, just",4547,German,169,German,169,naked,"only, just",bloß,bloß
1268,shift1942,Polysemy,2,NEW,?,"to cackle, to cluck",2392,to speak,3193,English,153,English,153,"cackle, gaggle",chatter; chatterbox (fem.),cackle,cackle
1272,shift0944,Polysemy,3,ACCEPTED,?,button (on a dress),3738,push button,499,English,153,English,153,button,button,button,button
1274,shift0944,Polysemy,5,ACCEPTED,?,button (on a dress),3738,push button,499,German,169,German,169,button,button,Knopf,Knopf
1276,shift0944,Polysemy,7,ACCEPTED,→,button (on a dress),3738,push button,499,Norwegian,24,Norwegian,24,button (on a dress),push button,knapp,knapp
1277,shift0944,Polysemy,8,ACCEPTED,→,button (on a dress),3738,push button,499,Danish,173,Danish,173,button (on a dress),push button,knap,knap
1278,shift0944,Polysemy,9,ACCEPTED,→,button (on a dress),3738,push button,499,Swedish,135,Swedish,135,button (on a dress),push button,knapp,knapp
1279,shift0944,Polysemy,10,ACCEPTED,→,button (on a dress),3738,push button,499,Icelandic,252,Icelandic,252,button (on a dress),push button,hnappur,hnappur
1285,shift8176,Derivation,1,ACCEPTED,→,tobacco pipe,3392,mock-orange,687,English,153,English,153,tobacco pipe,(obsolete) mock-orange,pipe,white pipe tree
1287,shift8176,Motivation,3,ACCEPTED,→,tobacco pipe,3392,mock-orange,687,German,169,German,169,tobacco pipe,mock-orange,Pfeife,Pfeifenstrauch
1288,shift8176,Motivation,4,ACCEPTED,→,tobacco pipe,3392,mock-orange,687,Danish,173,Danish,173,pipe for smocking,mock-orange,pibe,pibeved
1294,shift7705,Derivation,3,NEW,→,copper,1093,Anguis fragilis,1998,Swedish,135,Swedish,135,copper,Anguis fragilis,koppar,kopparorm
1295,shift7461,Polysemy,1,ACCEPTED,→,after,1952,consequently,1084,English,153,English,153,after,consequently,then,then
1317,shift0354,Polysemy,18,ACCEPTED,←,to strew,3233,to pour,2993,English,153,English,153,to strew,to pour,to pour,to pour
1331,shift8120,Motivation,5,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,German,169,German,169,sea,guinea pig (Cavia porcellus),Meer,Meerschwein
1336,shift8120,Motivation,10,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Luxembourgish,840,Luxembourgish,840,sea,guinea pig (Cavia porcellus),Mier,Mierschwéngchen
1339,shift8120,Motivation,13,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Dutch,255,Dutch,255,sea,guinea pig (Cavia porcellus),zee,zeerat
1374,shift2665,Derivation,4,ACCEPTED,—,pig (Sus scrofa),369,badger (Meles),3501,Low German,1230,Low German,1230,pig (Sus scrofa),badger (Meles),Schwien,Ieedschwien
1384,shift8397,Derivation,2,ACCEPTED,→,pearl,329,pearl barley,330,English,153,English,153,pearl,barley that has had the husk and bran removed,pearl,pearl barley
1393,shift4760,Polysemy,1,NEW,→,"plough, ard",412,unit of area,527,German,169,German,169,"plough, ard",unit of area,Haken,Haken
1409,shift0851,Polysemy,1,ACCEPTED,—,heavy (of weight),1594,pregnant,456,Middle High German,10,Middle High German,10,heavy,pregnant,swœre,swœre
1418,shift0851,Polysemy,10,ACCEPTED,→,heavy (of weight),1594,pregnant,456,English,153,English,153,heavy,pregnant,heavy,heavy
1422,shift0851,Derivation,14,ACCEPTED,→,heavy (of weight),1594,pregnant,456,Old Norse,236,Old Norse,236,heavy,pregnant,þungr,þunguδ
1423,shift0851,Polysemy,15,ACCEPTED,→,heavy (of weight),1594,pregnant,456,Old Norse,236,Old Norse,236,not-light,pregnant,ūlētt,ūlētt
1442,shift5516,Derivation,1,NEW,→,"grain, seed",823,rook,1494,German,169,German,169,seed (n.),rook,Saat,Saatkrähe
1460,shift6355,Derivation,1,NEW,→,"nut, hazel",1898,hazel grouse (Tetrastes bonasia),1575,English,153,English,153,nut,Tetrastes bonasia,hazel,hazel grouse
1461,shift6355,Derivation,2,NEW,→,"nut, hazel",1898,hazel grouse (Tetrastes bonasia),1575,German,169,German,169,"nut, hazel",hazel grouse (Tetrastes bonasia),Hasel,Haselhuhn
1464,shift7716,Polysemy,3,NEW,→,first,1297,best,3583,English,153,English,153,preceding all others of a series or kind; the ordinal of one; earliest,best,first,first
1469,shift7408,Polysemy,1,NEW,→,"spine, backbone",4205,back (body part),3485,Middle English,6,Middle English,6,spine,back (body part),chyne,chyne
1476,shift3739,Polysemy,2,ACCEPTED,—,to perceive smell,2969,to detect,2515,English,153,English,153,"to smell, scent",to detect dislikeable characteristics,smell,smell
1478,shift3739,Derivation,4,ACCEPTED,→,to perceive smell,2969,to detect,2515,German,169,German,169,to perceive smell,to detect,schnüffeln,ausschnüffeln
1483,shift0888,Polysemy,2,ACCEPTED,—,back (body part),3485,"mountain ridge, edge",731,German,169,German,169,back,"mountain range, mountain spine",Rücken,Rücken
1499,shift0888,Polysemy,18,ACCEPTED,→,back (body part),3485,"mountain ridge, edge",731,English,153,English,153,back,mountain crest,back,back
1525,shift2724,Polysemy,2,ACCEPTED,→,to cut,2484,to dilute,2521,English,153,English,153,to cut,"to dilute, to water",cut,cut
1527,shift2724,Polysemy,4,ACCEPTED,→,to cut,2484,to dilute,2521,German,169,German,169,"to cut, to trim, to crop (tail and ears in dogs and horses)","to dilute, to water (wine), to dissolve (paint)",kupieren,kupieren
1532,shift0938,Derivation,5,ACCEPTED,?,"fearful, dreadful",1247,very,3761,English,153,English,153,"scary, horrible",NA,terrible,terribly
1536,shift0938,Polysemy,9,ACCEPTED,→,"fearful, dreadful",1247,very,3761,Norwegian,24,Norwegian,24,"fearful, dreadful",very,fryktelig,fryktelig
1537,shift0938,Polysemy,10,ACCEPTED,→,"fearful, dreadful",1247,very,3761,Danish,173,Danish,173,"fearful, dreadful",very,frygtelig,frygtelig
1538,shift0938,Polysemy,11,ACCEPTED,→,"fearful, dreadful",1247,very,3761,Swedish,135,Swedish,135,"dreadful, very unpleasant",very,förskräcklig,förskräcklig
1539,shift0938,Polysemy,12,ACCEPTED,→,"fearful, dreadful",1247,very,3761,Swedish,135,Swedish,135,"dreadful, very unpleasant",very,förfärlig,förfärlig
1540,shift0938,Polysemy,13,ACCEPTED,→,"fearful, dreadful",1247,very,3761,Icelandic,252,Icelandic,252,"fearful, dreadful",very,óskaplegur,óskaplegur
1560,shift5458,Derivation,3,ACCEPTED,—,grasshopper (Tettigonioidea),835,mantis,582,Dutch,255,Dutch,255,"grasshopper, locust",mantis,sprinkhaan,bidsprinkhaan
1563,shift5458,Derivation,6,ACCEPTED,—,grasshopper (Tettigonioidea),835,mantis,582,Swedish,135,Swedish,135,cricket,mantis,syrsa,bönsyrsa
1572,shift5619,Derivation,1,ACCEPTED,→,lock (n.),240,keystone,1706,German,169,German,169,lock (n.),keystone,Schluss,Schlussstein
1580,shift6828,Polysemy,1,NEW,→,"drug, medicine",4486,narcotic drugs,1825,English,153,English,153,"drug, medicine","something and often an illegal substance that causes addiction, habituation or a marked change in consciousness",drug,drugs (usually in plural)
1584,shift6858,Derivation,2,ACCEPTED,→,&lt;foreign country&gt;,1209,turkey,3465,English,153,English,153,Turkey,turkey,Turkey,turkey
1585,shift6858,Derivation,3,ACCEPTED,→,&lt;foreign country&gt;,1209,turkey,3465,English,153,English,153,Guinea,turkey (Numida meleagris),Guinea,guinea fowl
1593,shift4247,Derivation,1,ACCEPTED,→,pear,328,potato,445,German,169,German,169,pear,potato,Birne,Grundbirne
1618,shift7665,Derivation,1,ACCEPTED,→,horsehair,1664,horsehair worm,1665,English,153,English,153,horsehair,horsehair worm,horsehair,horsehair worm
1640,shift1299,Derivation,3,ACCEPTED,?,to love,2874,any,2012,German,169,German,169,to love,any,lieben,beliebig
1653,shift0692,Polysemy,2,ACCEPTED,—,"to strike, hit",3234,to kill,2820,Icelandic,252,Icelandic,252,"to beat, to hit",to kill,slá,slá
1673,shift0692,Polysemy,22,NEW,→,"to strike, hit",3234,to kill,2820,Old English,114,Old English,114,"to strike, hit",to kill,slēan,slēan
1681,shift7911,Polysemy,1,NEW,→,"rag, duster",1418,sail (n.),3920,English,153,English,153,"piece of old cloth, especially one used for cleaning, patching, etc.; a tattered piece of cloth; a shred or tatter","(nautical, slang) a sail, or any piece of canvas",rag,rag
1697,shift6497,Polysemy,1,NEW,→,"to get, obtain",2691,to become,2312,English,153,English,153,"to get, obtain",to become,get,get
1743,shift2086,Polysemy,40,NEW,→,owner,4576,husband,1694,Icelandic,252,Icelandic,252,owner,husband,bóndi,bóndi
1744,shift2086,Polysemy,41,NEW,→,owner,4576,husband,1694,Norwegian,24,Norwegian,24,"(land)owner, farmer",husband,bonde,bonde
1745,shift2086,Polysemy,42,NEW,→,owner,4576,husband,1694,Norwegian,24,Norwegian,24,"(land)owner, farmer",husband,bonde,bonde
1774,shift1618,Derivation,1,NEW,—,book (n.),3647,note book,1885,English,153,English,153,book (n.),"writing-book, note-pad",book,"writing-book, copy-book"
1795,shift2136,Derivation,1,ACCEPTED,?,to speak,3193,to foresee,2651,Icelandic,252,Icelandic,252,"to say, to tell, to infrom",to predict,segja,segja fyrir
1796,shift2136,Derivation,2,ACCEPTED,?,to speak,3193,to foresee,2651,English,153,English,153,NA,NA,tell,foretell
1945,shift0980,Polysemy,5,ACCEPTED,?,to move quickly,2930,to flow,2639,English,153,English,153,to run,to flow,run,run
1954,shift4068,Polysemy,7,ACCEPTED,→,"albumen, white of an egg",1966,protein,485,Dutch,255,Dutch,255,"albumen, white of an egg",protein,eiwit,eiwit
1955,shift4068,Polysemy,8,ACCEPTED,→,"albumen, white of an egg",1966,protein,485,German,169,German,169,"albumen, white of an egg",protein,Eiweiß,Eiweiß
1956,shift4068,Derivation,9,ACCEPTED,→,"albumen, white of an egg",1966,protein,485,Swedish,135,Swedish,135,"albumen, white of an egg",protein,äggvita,äggviteämne
1962,shift2533,Polysemy,1,ACCEPTED,→,to break (tr.),2370,to subjugate,3239,English,153,English,153,to break,"to make obey, to tame",to break,to break
1974,shift7065,Polysemy,2,ACCEPTED,→,to stop moving,3229,to stop (intr.),3225,English,153,English,153,to stop moving,to stop (intr.),stop,stop
1981,shift5552,Derivation,5,ACCEPTED,→,squirrel (Sciurus),4237,Siberian flying squirrel,4064,German,169,German,169,squirrel (Sciurus),Siberian flying squirrel,Hörnchen,Flughörnchen
2027,shift0096,Polysemy,8,ACCEPTED,→,inflated,1774,proud,487,Norwegian,24,Norwegian,24,inflated,proud,oppblåst,oppblåst
2028,shift0096,Derivation,9,ACCEPTED,→,inflated,1774,proud,487,Danish,173,Danish,173,inflated,proud,blæse op,opblæst
2029,shift0096,Derivation,10,ACCEPTED,→,inflated,1774,proud,487,Swedish,135,Swedish,135,inflated,arrogant,blåsa upp,uppblåst
2038,shift1316,Polysemy,3,ACCEPTED,?,to go out,2708,to run out (of smth),3103,English,153,English,153,to run out,to be finished,run out,run out
2057,shift0341,Derivation,2,ACCEPTED,→,to stand up,3216,to happen,2735,English,153,English,153,to stand up,to happen,rise,arise
2058,shift0472,Polysemy,1,NEW,—,eye,3890,opinion,4552,English,153,English,153,eye,opinion,eye,eye
2077,shift5019,Polysemy,5,NEW,—,"this way, like this",2177,yes,2081,Gothic,228,Gothic,228,"thus, so",yes,ja,ja
2084,shift0728,Polysemy,4,ACCEPTED,—,bottom,3654,buttock,3737,English,153,English,153,"lowest part of anything; bed of a body of water, as of a river, lake, or sea",(euphemistic) the buttocks,bottom,bottom
2099,shift2541,Polysemy,11,ACCEPTED,—,big,3588,great,839,German,169,German,169,"big, large",great,gross,gross
2114,shift5308,Polysemy,4,ACCEPTED,→,grass,833,cannabis,886,German,169,German,169,grass,cannabis,Gras,Gras
2133,shift2708,Polysemy,6,ACCEPTED,→,&lt;furniture&gt;,1212,&lt;office&gt;,4508,English,153,English,153,bench,institution,bench,bench
2148,shift2873,Polysemy,9,ACCEPTED,—,low (location),263,low (size),264,Danish,173,Danish,173,low (location),low (size),lav,lav
2151,shift2873,Polysemy,12,ACCEPTED,—,low (location),263,low (size),264,German,169,German,169,low (location),low (size),niedrig,niedrig
2152,shift2873,Polysemy,13,ACCEPTED,—,low (location),263,low (size),264,English,153,English,153,located at or near the bottom of something,of less than average height from top to bottom or to the top from the ground,low,low
2193,shift3508,Polysemy,5,ACCEPTED,→,to want,3353,necessary,1836,English,153,English,153,"to want, desire",to be necessary,to want,to want
2205,shift1808,Derivation,9,NEW,→,moon,708,insane,1784,English,153,English,153,moon,(figuratively) absent-minded,moon,moony
2244,shift3241,Derivation,1,ACCEPTED,→,&lt;foreigner&gt;,1210,syphilis,4372,English,153,English,153,French,syphilis,Gall,gallican
2250,shift3241,Derivation,7,ACCEPTED,→,&lt;foreigner&gt;,1210,syphilis,4372,German,169,German,169,French,syphilis,Franzose,Franzosenkrankheit
2254,shift0673,Polysemy,4,ACCEPTED,→,green,845,plant (biol.),398,English,153,English,153,green,"green vegetation, vegetables",green,"green, greens"
2304,shift0755,Polysemy,2,ACCEPTED,?,"spot, stain",4220,place,392,English,153,English,153,spot (НБАРС 331),"place, region, district",spot,spot
2305,shift0755,Polysemy,3,ACCEPTED,?,"spot, stain",4220,place,392,German,169,German,169,spot [НЕМ 321],place (colloq.) [НЕМ 321],Fleck,Fleck
2307,shift5515,Derivation,1,NEW,→,birch,3592,fieldfare,1274,Swedish,135,Swedish,135,birch,fieldfare,björk,björktrast
2322,shift1300,Polysemy,3,ACCEPTED,—,to touch,3307,"to concern, be related to",2448,Icelandic,252,Icelandic,252,to touch,to touch,snerta,snerta
2324,shift1300,Polysemy,5,NEW,—,to touch,3307,"to concern, be related to",2448,English,153,English,153,to touch,to deal with,touch,touch
2330,shift2191,Semantic evolution,1,NEW,→,calm,877,cheerful,950,Swedish,135,Swedish,135,calm,funny,rolig,rolig
2333,shift2664,Derivation,1,ACCEPTED,→,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,English,153,English,153,hog,hedgehog,hog,hegdehog
2335,shift2664,Derivation,3,ACCEPTED,—,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Afrikaans,835,Afrikaans,835,pig (Sus scrofa),hedgehog (Еrinaceus),vark,krimpvark
2337,shift2664,Derivation,5,ACCEPTED,—,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Danish,173,Danish,173,pig (Sus scrofa),hedgehog,svin,pindsvin
2340,shift2664,Derivation,8,ACCEPTED,→,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Icelandic,252,Icelandic,252,pig (Sus scrofa),hedgehog (Еrinaceus),göltur,broddgöltur
2341,shift2664,Derivation,9,ACCEPTED,→,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Low German,1230,Low German,1230,pig (Sus scrofa),hedgehog (Еrinaceus),Schwien,Schwienhunt
2342,shift2664,Derivation,10,ACCEPTED,→,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Norwegian,24,Norwegian,24,pig,hedgehog (Еrinaceus),svin,piggsvin
2343,shift2664,Derivation,11,ACCEPTED,→,pig (Sus scrofa),369,hedgehog (Еrinaceus),1595,Faroese,92,Faroese,92,hog,hedgehog (Еrinaceus),svín,tindasvín
