ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
4662,shift1163,Polysemy,1,ACCEPTED,—,to work,3380,to plough,2986,Irish Gaelic,210,Irish Gaelic,210,to work,to plough,oibrighim,oibrighim
4666,shift1163,Polysemy,5,ACCEPTED,→,to work,3380,to plough,2986,Irish Gaelic,210,Irish Gaelic,210,"labor, toil",cultivate,saothraigh,saothraigh
4751,shift0412,Derivation,1,ACCEPTED,→,to emit smoke,2572,to smoke (tobacco),3180,Welsh,208,Welsh,208,smoke,tobacco,myg,mygglys
4814,shift7291,Motivation,1,ACCEPTED,→,dark (adj.),4382,December,4401,Scottish Gaelic,863,Scottish Gaelic,863,dark (adj.),December,dubh,an Dùbhlachd
4815,shift7291,Polysemy,2,ACCEPTED,→,dark (adj.),4382,December,4401,Breton,209,Breton,209,very black,December,kerzu,Kerzu
5003,shift1700,Derivation,5,ACCEPTED,→,"to live, be alive",2855,animal,1999,Irish Gaelic,210,Irish Gaelic,210,to live,animal,bēo,beathaidheach
5043,shift0001,Semantic evolution,14,NEW,→,"to calculate, count",2393,to take into account,3272,Irish Gaelic,210,Irish Gaelic,210,"to calculate, count",to take into account,comhair,comhair
5151,shift7305,Motivation,3,ACCEPTED,→,summer,4330,July,1198,Welsh,208,Welsh,208,summer,July,haf,Gorffennaf
5252,shift0918,Polysemy,1,ACCEPTED,?,left,183,North,1877,Breton,209,Breton,209,left,northern,kleiz,kleiz
5257,shift0918,Polysemy,6,ACCEPTED,—,left,183,North,1877,Old Irish,229,Old Irish,229,left,North,túath,túath
5356,shift5915,Polysemy,4,ACCEPTED,—,lost,256,dead (adj.),4394,Irish Gaelic,210,Irish Gaelic,210,to lose,to die,caill,caill
5487,shift1521,Polysemy,8,NEW,→,head,1578,one piece (at counting),4544,Irish Gaelic,210,Irish Gaelic,210,head,one piece (at counting),ceann,ceann
5586,shift8106,Motivation,17,ACCEPTED,→,pig (Sus scrofa),369,guinea pig (Cavia porcellus),860,Irish Gaelic,210,Irish Gaelic,210,pig (Sus scrofa),guinea pig (Cavia porcellus),muc,muc ghuine
5654,shift4012,Polysemy,9,ACCEPTED,→,glass (material),791,drinking vessel,4481,Welsh,208,Welsh,208,glass (material),"glass vessel, esp. drinking-glass, wineglass, goblet",gwydr,gwydr
5768,shift1960,Polysemy,16,ACCEPTED,→,soldier,4154,pawn (in chess),320,Irish Gaelic,210,Irish Gaelic,210,"(hist.)  Foot-soldier, light-armed soldier",pawn (in chess),ceithearnach,ceithearnach
5880,shift8302,Polysemy,2,ACCEPTED,→,&lt;religious festival&gt;,1408,August,2054,Old Irish,229,Old Irish,229,"Celtic holiday celebrated on the full moon nearest the midpoint between the summer solstice and autumnal equinox, during the time of the harvesting",August,Lugnasad,Lugnasad
5891,shift6724,Polysemy,8,ACCEPTED,→,bridge,3689,bridge (of musical imstrument),3690,Irish Gaelic,210,Irish Gaelic,210,bridge,bridge (of musical imstrument),droichead,droichead
5930,shift2465,Polysemy,3,ACCEPTED,→,tree,3432,spear,4191,Old Irish,229,Old Irish,229,tree,spear,crann,crann
6001,shift8170,Motivation,2,NEW,→,fire (accident),1287,willowherb,87,Irish Gaelic,210,Irish Gaelic,210,fire (accident),willowherb,tine,lus tine
6730,shift7286,Motivation,1,ACCEPTED,→,short (size),4048,December,4401,Welsh,208,Welsh,208,"short (of a person, of comparatively little height); brief, concise",December,byr,Rhagfyr
6816,shift5676,Polysemy,5,ACCEPTED,→,room,1496,cell (in biology),924,Irish Gaelic,210,Irish Gaelic,210,room (of monastery),cell (in biology),cill,cill
6818,shift5676,Derivation,7,ACCEPTED,—,room,1496,cell (in biology),924,Manx,895,Manx,895,room (of monastery),cell (in biology),keeill,killag
6960,shift6469,Derivation,1,ACCEPTED,→,cat,905,mole cricket (Gryllotalpa),695,Breton,209,Breton,209,cat,mole cricket (Gryllotalpa),kazh,kazh-prad
7086,shift8453,Derivation,10,ACCEPTED,→,whip,57,flagellum,1309,Irish Gaelic,210,Irish Gaelic,210,whip,flagellum,lasc,"lascghéagán, lascnaid"
7249,shift6519,Derivation,23,ACCEPTED,→,horse,1661,hippopotamus,1630,Welsh,208,Welsh,208,horse (Equus caballus),hippopotamus,march,afonfarch
7250,shift6519,Derivation,24,ACCEPTED,→,horse,1661,hippopotamus,1630,Irish Gaelic,210,Irish Gaelic,210,(archaic) horse,hippopotamus,each,dobhareach
7324,shift5558,Polysemy,8,ACCEPTED,→,"wild, untamed",82,very,3761,Welsh,208,Welsh,208,"living in its natural state (of animal, bird, &c.), wild, as opposed to tame; easily frightened, timid; untamed, not domesticated, not broken in, unmanageable (of horse, &c.); angry, furious, fierce","acute (of pain, &c.), malignant, violent, in full swing, ‘furious’ (of trouble, war, &c.), rampant, raging, rife (of disease)",gwyllt,gwyllt
7325,shift5558,Polysemy,9,ACCEPTED,→,"wild, untamed",82,very,3761,Old Irish,229,Old Irish,229,"wild, untamed",very,baeth,baeth
7346,shift2394,Polysemy,1,NEW,?,to kill,2820,to fight (war),2624,Welsh,208,Welsh,208,"kill, slay",to fight,llad,ymllad
7381,shift3303,Polysemy,12,ACCEPTED,→,"lead, plumbum",173,pencil,341,Manx,895,Manx,895,"lead, plumbum",pencil,leoaie,penn leoaie
7382,shift3303,Derivation,13,ACCEPTED,→,"lead, plumbum",173,pencil,341,Irish Gaelic,210,Irish Gaelic,210,"lead, plumbum",pencil,luaidhe,peann luaidhe
7507,shift1635,Derivation,1,ACCEPTED,→,belly,3572,pregnant,456,Irish Gaelic,210,Irish Gaelic,210,"rear part, belly",pregnant,tarr,torrach
7627,shift0008,Semantic evolution,16,NEW,→,to know,2826,to know how,2827,Irish Gaelic,210,Irish Gaelic,210,to know,to know how,eolas,eolas
7968,shift5012,Derivation,11,ACCEPTED,→,place,392,instead of,1790,Irish Gaelic,210,Irish Gaelic,210,place,instead of,ionad,in ionad
7971,shift5012,Derivation,14,ACCEPTED,→,place,392,instead of,1790,Welsh,208,Welsh,208,"place, location",instead of,lle,yn lle
7978,shift2393,Derivation,5,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Breton,209,Breton,209,to hit,to fight,kanna,en em ganna
7999,shift0061,Borrowing,16,NEW,→,straight,4292,correct (adj.),1105,Irish Gaelic,210,Irish Gaelic,210,straight,correct (adj.),direach,direach
8250,shift5794,Polysemy,2,ACCEPTED,—,pearl,329,cataract (of the eye),909,Welsh,208,Welsh,208,pearl,cataract (of the eye),perl,perl
8298,shift0878,Polysemy,2,ACCEPTED,—,cattle,914,"property, possessions",478,Welsh,208,Welsh,208,cattle,goods,da,da
8300,shift0878,Polysemy,4,ACCEPTED,—,cattle,914,"property, possessions",478,Irish Gaelic,210,Irish Gaelic,210,cattle,"goods, possessions, furniture",airnēis,airnēis
8312,shift0878,Polysemy,16,ACCEPTED,—,cattle,914,"property, possessions",478,Old Irish,229,Old Irish,229,cattle,possessions,indile,indile
8313,shift0878,Derivation,17,ACCEPTED,—,cattle,914,"property, possessions",478,Welsh,208,Welsh,208,cattle,"worth, value",gwartheg,gwerth
8557,shift6799,Derivation,4,ACCEPTED,→,short (size),4048,February,1252,Scottish Gaelic,863,Scottish Gaelic,863,short (size),February,gearr,an Gearran
8607,shift3872,Polysemy,10,ACCEPTED,→,father,1242,&lt;priest&gt;,279,Irish Gaelic,210,Irish Gaelic,210,father,priest,athair,athair
8818,shift0919,Polysemy,9,ACCEPTED,→,"to raise, lift (tr.)",3037,to build,2383,Irish Gaelic,210,Irish Gaelic,210,"to lift, raise; take up, take",to build,tóg,tóg
8824,shift0919,Polysemy,15,ACCEPTED,→,"to raise, lift (tr.)",3037,to build,2383,Breton,209,Breton,209,to raise,to build,sevel,sevel
9479,shift5020,Polysemy,3,NEW,→,"human, person",1683,husband,1694,Breton,209,Breton,209,person,husband,den,den
9499,shift8230,Motivation,2,ACCEPTED,→,mallow,573,hollyhock,1638,Breton,209,Breton,209,mallow,(non-standard) hollyhock,malv,roz-malv
9617,shift5480,Polysemy,15,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Welsh,208,Welsh,208,"to bite, gnaw, chew","to torment, worry, fret, vex (of guilty conscience or remorse, of envy, malice, &c.)",cnoaf,cnoaf
9618,shift5480,Polysemy,16,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Irish Gaelic,210,Irish Gaelic,210,to gnaw,to cause moral suffering,creim,creim
9680,shift8025,Derivation,4,ACCEPTED,→,silver,4081,mercury,640,Breton,209,Breton,209,silver,mercury,arc&#39;hant,arc&#39;hant-bev
9758,shift5556,Derivation,9,ACCEPTED,→,squirrel (Sciurus),4237,common chipmunk,1051,Scottish Gaelic,863,Scottish Gaelic,863,squirrel (Sciurus),common chipmunk,feòrag,feòrag-stiallach
9964,shift1704,Derivation,1,ACCEPTED,?,to run,3101,ram,1425,Old Irish,229,Old Irish,229,to run,ram,reithe,rethim
10065,shift7811,Derivation,6,ACCEPTED,→,gold,807,pyrite,500,Irish Gaelic,210,Irish Gaelic,210,gold,pyrite,ór,bréagór
10103,shift8153,Motivation,1,ACCEPTED,→,young,2089,June,1200,Scottish Gaelic,863,Scottish Gaelic,863,young,June,òg,Ògmhios
10314,shift0437,Polysemy,9,ACCEPTED,—,horn,1657,corner,1100,Breton,209,Breton,209,horn,corner,korn,korn
10438,shift0233,Derivation,2,ACCEPTED,—,long (period of time),245,long ago,248,Irish Gaelic,210,Irish Gaelic,210,long,long ago,fada,fadó
10442,shift2359,Derivation,4,ACCEPTED,→,to give birth,2693,parents,302,Old Irish,229,Old Irish,229,"bear, beget",parents,do-fuismim,tuistidi
10447,shift2359,Derivation,9,ACCEPTED,→,to give birth,2693,parents,302,Welsh,208,Welsh,208,be born,parents,geni,rhieni
10591,shift2477,Derivation,3,ACCEPTED,→,"country, land",1109,farmer,1235,Old Irish,229,Old Irish,229,"inhabited land, country, district","landowner, farmer, yeoman",bruig,briugu
10640,shift2108,Polysemy,1,ACCEPTED,→,amber,1984,electricity,3826,Welsh,208,Welsh,208,amber,electricity,gwefr,gwefr
10817,shift1382,Polysemy,7,NEW,→,"edge, border",3810,"country, land",1109,Irish Gaelic,210,Irish Gaelic,210,"edge, border, end","country, land",crioch,crioch
10825,shift2404,Polysemy,1,ACCEPTED,→,autumn,2063,harvest,1565,Irish Gaelic,210,Irish Gaelic,210,autumn,harvest,fómhar,fómhar
10826,shift2404,Semantic evolution,2,ACCEPTED,→,autumn,2063,harvest,1565,Welsh,208,Welsh,208,autumn,harvest,cynhaeaf,cynhaeaf
10912,shift2475,Derivation,1,ACCEPTED,→,to lie (posture),2848,ambush,1986,Irish Gaelic,210,Irish Gaelic,210,act of lying,ambush,luighe,luigheachān
10947,shift3753,Polysemy,6,ACCEPTED,—,breathing,3683,smell (n.),4128,Breton,209,Breton,209,breath,smell,c’hwez,c’hwez
11404,shift3962,Semantic evolution,1,ACCEPTED,→,old woman,4536,"witch, sorceress",100,Cornish,542,Cornish,542,old woman,witch,gwragh,gwragh
11406,shift3962,Polysemy,3,ACCEPTED,→,old woman,4536,"witch, sorceress",100,Irish Gaelic,210,Irish Gaelic,210,"nun, old woman, hag; midwife",witch,cailleach,cailleach
11448,shift8457,Derivation,1,ACCEPTED,—,yoke,2085,marriage,595,Old Irish,229,Old Irish,229,yoke,marriage,mam,com-mam
11525,shift6508,Derivation,2,ACCEPTED,→,gold,807,rose chafer,1507,Breton,209,Breton,209,gold,rose chafer,aour,c&#39;hwil-aour
11579,shift8503,Polysemy,1,ACCEPTED,→,black,3610,November,1888,Breton,209,Breton,209,black,November,du,Du
11649,shift0133,Polysemy,20,NEW,→,Mercury,639,Wednesday,39,Welsh,208,Welsh,208,Mercury,Wednesday,Mercher,Mercher
11659,shift4007,Polysemy,7,ACCEPTED,→,father,1242,male (animal),571,Irish Gaelic,210,Irish Gaelic,210,father,sire (breed),athair,athair
11717,shift2398,Polysemy,1,NEW,→,"miserable, unhappy",680,"dear, darling",4397,Breton,209,Breton,209,"unfortunate, miserable",dear (= beloved),kaez,kaez
11732,shift6133,Derivation,8,ACCEPTED,→,rain,1420,umbrella,504,Irish Gaelic,210,Irish Gaelic,210,rain,umbrella,fearthainn,scáth fearthainne
11749,shift2648,Polysemy,5,ACCEPTED,→,chaff,934,useless thing,550,Irish Gaelic,210,Irish Gaelic,210,chaff,"worthless matter, dross",lóchán,lóchán
11800,shift5778,Polysemy,1,ACCEPTED,→,"mist, fog",683,cataract (of the eye),909,Welsh,208,Welsh,208,patch of mist or haze,cataract (of the eye),niwlen,niwlen
12274,shift7188,Polysemy,2,ACCEPTED,→,slaughter,4110,November,1888,Welsh,208,Welsh,208,slaughtering,November,tachwedd,Tachwedd
12488,shift0203,Polysemy,8,NEW,—,jealous,1180,envious,3848,Irish Gaelic,210,Irish Gaelic,210,to be jealous,to envy,ead a bheith ar duine,ead a bheith ar duine
13128,shift6581,Derivation,20,ACCEPTED,→,sour,4175,acid,1934,Scottish Gaelic,863,Scottish Gaelic,863,"sour, tart",acid,searbh,searbhag
13342,shift3774,Polysemy,1,ACCEPTED,—,monk,702,osprey (Pandion haliaёtus),4565,Irish Gaelic,210,Irish Gaelic,210,monk,osprey (Pandion haliaёtus),coirneach,coirneach
13513,shift5523,Polysemy,1,NEW,→,piper (musician),387,siskin,4090,Irish Gaelic,210,Irish Gaelic,210,piper (musician),siskin,píobaire,píobaire
13573,shift5637,Derivation,6,ACCEPTED,→,god,804,ladybird,145,Irish Gaelic,210,Irish Gaelic,210,genitive singular of Dia 'God',ladybird,Dé,bóín Dé
13792,shift1108,Semantic evolution,5,NEW,→,"light, bright, clear",212,glad,788,Irish Gaelic,210,Irish Gaelic,210,"light, bright, clear",glad,geal,geal
13849,shift2981,Derivation,14,ACCEPTED,→,"little, small",232,little finger,231,Irish Gaelic,210,Irish Gaelic,210,"little, small",little finger,beag,méar bheag
13859,shift2981,Derivation,24,ACCEPTED,→,"little, small",232,little finger,231,Breton,209,Breton,209,"little, small",little finger,bihan,biz-bihan
13860,shift2981,Derivation,25,ACCEPTED,→,"little, small",232,little finger,231,Welsh,208,Welsh,208,"short, small, brief, concise, condensed",little finger,byr,byrfys
13955,shift4344,Polysemy,8,ACCEPTED,→,Mercury,639,mercury,640,Irish Gaelic,210,Irish Gaelic,210,Mercury,mercury,Mearcair,Mearcair
13957,shift4344,Cognates,10,ACCEPTED,→,Mercury,639,mercury,640,Welsh,208,Welsh,208,Mercury,mercury,Mercher,mercwri
14032,shift8620,Derivation,8,NEW,→,crab,1125,Cancer (constellation),883,Irish Gaelic,210,Irish Gaelic,210,crab,Cancer (constellation),portán,an Portán
14128,shift8233,Motivation,3,ACCEPTED,→,rose,1505,hollyhock,1638,Breton,209,Breton,209,rose,hollyhock,roz,roz-malv
14223,shift6296,Polysemy,2,ACCEPTED,—,plate (a serving dish),404,"table, desk",2107,Old Irish,229,Old Irish,229,a flat dish or platter,"a table in general sense, esp. for food",mías,mías
14254,shift4124,Polysemy,3,ACCEPTED,—,blue,3634,red,1444,Old Irish,229,Old Irish,229,blue,red,gorm,gorm
14264,shift6502,Derivation,3,ACCEPTED,→,rose,1505,rose chafer,1507,Irish Gaelic,210,Irish Gaelic,210,rose,rose chafer,rós,chiaróg dheá an róis
15180,shift6368,Derivation,1,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Irish Gaelic,210,Irish Gaelic,210,dog,otter (Lutra lutra),madra,madra uisce
15181,shift6368,Derivation,2,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Old Irish,229,Old Irish,229,hound,otter (Lutra lutra),cú,doburchú
15182,shift6368,Derivation,3,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Breton,209,Breton,209,dog,otter (Lutra lutra),ki,dourgi
15183,shift6368,Derivation,4,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Cornish,542,Cornish,542,dog,otter (Lutra lutra),ki,dowrgi
15184,shift6368,Derivation,5,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Welsh,208,Welsh,208,dog,otter (Lutra lutra),ci,dyfrgi
15185,shift6368,Derivation,6,ACCEPTED,→,dog,4458,otter (Lutra lutra),4569,Manx,895,Manx,895,dog,otter (Lutra lutra),moddey,moddey ushtey
15200,shift7476,Derivation,1,NEW,→,to wait,3347,pregnant,456,Irish Gaelic,210,Irish Gaelic,210,expectation,pregnant,súil,ag súil
15245,shift3367,Polysemy,7,NEW,→,brave,3675,insolent,1788,Irish Gaelic,210,Irish Gaelic,210,brave,insolent,dana,dana
15451,shift5835,Polysemy,4,ACCEPTED,→,"pellicle, membrane",338,"film, movie",1280,Irish Gaelic,210,Irish Gaelic,210,"(anatomy) pellicle, membrane","film, movie",scannán,scannán
15481,shift2473,Derivation,2,NEW,→,forest,1351,ambush,1986,Welsh,208,Welsh,208,"grove, bush",ambush,llwyn,cynllwyn
15487,shift7537,Derivation,6,ACCEPTED,→,to sleep,3169,dormouse,4469,Irish Gaelic,210,Irish Gaelic,210,sleep,dormouse,codladh,luch chodlamáin
15530,shift0002,Polysemy,9,ACCEPTED,—,"to calculate, count",2393,to respect,3075,Old Irish,229,Old Irish,229,to calculate,to estimate,fo-midethar,fo-midethar
15635,shift7480,Derivation,1,ACCEPTED,→,water,16,osprey (Pandion haliaёtus),4565,Scottish Gaelic,863,Scottish Gaelic,863,water,osprey (Pandion haliaёtus),uisge,iolair-uisge
15854,shift0144,Semantic evolution,4,NEW,→,to be tied,2308,to feel affection,2614,Irish Gaelic,210,Irish Gaelic,210,to be tied,to feel affection,ceangail,ceangail
15889,shift1003,Derivation,3,ACCEPTED,→,light (of weight),211,lung,272,Breton,209,Breton,209,light,lung,skañv,skevent
15890,shift1003,Derivation,4,ACCEPTED,→,light (of weight),211,lung,272,Welsh,208,Welsh,208,light,lungs,ysgafn,ysgyfaint
15996,shift1985,Semantic evolution,37,NEW,—,silver,4081,money,700,Irish Gaelic,210,Irish Gaelic,210,silver,money,airgead,airgead
16277,shift3855,Semantic evolution,1,NEW,→,"stranger, foreign",4296,to deprive,2509,Old Irish,229,Old Irish,229,stranger,to deprive,*gasto-,gataid
16306,shift8330,Derivation,1,ACCEPTED,→,man (male),574,woman,109,Welsh,208,Welsh,208,man (male),woman,gwyr,gwraig
16369,shift5224,Polysemy,57,ACCEPTED,—,child (son or daughter),958,child (young person),959,Welsh,208,Welsh,208,child (son or daughter),child (of age),plentyn,plentyn
