ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
30836,shift2161,Derivation,6,ACCEPTED,→,"to strike, hit",3234,to attack,2243,Ancient Greek,116,Ancient Greek,116,"to hit, to beat, to flog",to attack,κρούω,προκρούω
30871,shift3711,Polysemy,2,ACCEPTED,—,"to raise, lift (tr.)",3037,to discover game animals or birds (hunting),2528,Ancient Greek,116,Ancient Greek,116,"to raise, lift (tr.)",to discover game animals or birds (hunting),ἀνίστημι,ἀνίστημι
31102,shift4437,Polysemy,1,ACCEPTED,→,sun,4333,sunflower,4337,Modern Greek,239,Modern Greek,239,sun,(colloquial) sunflower,ήλιος,ήλιος
31121,shift4424,Derivation,5,ACCEPTED,→,quick,1908,soon,4167,Ancient Greek,116,Ancient Greek,116,"swift, quick, fast, rapid",soon,ταχύς,τάχα
31133,shift3368,Polysemy,1,NEW,—,neck,1837,ravine,1434,Ancient Greek,116,Ancient Greek,116,neck,"gorge, ravine, mountain passage",αὐχήν,αὐχήν
31256,shift5693,Derivation,4,ACCEPTED,→,&lt;bird&gt;,3478,kite (lightweight toy),1717,Modern Greek,239,Modern Greek,239,eagle,kite (lightweight toy),αετός,χαρταετός
31265,shift0995,Polysemy,6,ACCEPTED,→,to blossom,2354,to succeed,3242,Ancient Greek,116,Ancient Greek,116,to blossom,"to be abundant, lush",θάλλω,θάλλω
31267,shift0995,Polysemy,8,ACCEPTED,→,to blossom,2354,to succeed,3242,Ancient Greek,116,Ancient Greek,116,covered with flowers,prosperous,εὐανθής,εὐανθής
31425,shift3416,Polysemy,2,ACCEPTED,—,to defend,2503,to act according to,2218,Ancient Greek,116,Ancient Greek,116,"to protect, guard",to act according to,ἐρύομαι,ἐρύομαι
31426,shift3416,Polysemy,3,ACCEPTED,→,to defend,2503,to act according to,2218,Ancient Greek,116,Ancient Greek,116,"to guard, defend",to observe (a command etc.),"φυλάσσω, φυλάττω","φυλάσσω, φυλάττω"
31480,shift2068,Polysemy,3,ACCEPTED,→,"to rise (of Moon, Sun)",3090,East,3803,Ancient Greek,116,Ancient Greek,116,"dawn, sunrise",east,ἕως,ἕως
31489,shift0790,Polysemy,4,ACCEPTED,→,flat (adj),1312,simple,4082,Ancient Greek,116,Ancient Greek,116,"flat, smooth","simple, easy",afeles,afeles
31492,shift5683,Polysemy,2,NEW,→,barrier,3520,diaphragm,4430,Ancient Greek,116,Ancient Greek,116,partition or barrier,"(anatomy) diaphragm, midriff",διάφραγμα,διάφραγμα
31514,shift0099,Polysemy,15,ACCEPTED,—,"to search, look for",3120,to ask (for),2238,Modern Greek,239,Modern Greek,239,"to look for, to seek","to ask, to demand",γυρεύω,γυρεύω
31572,shift3771,Derivation,1,ACCEPTED,—,to hear / to listen,2759,fame,1224,Modern Greek,239,Modern Greek,239,to hear,"fame, glory",kléo,kléos
31582,shift0601,Polysemy,1,ACCEPTED,—,"wood, timber",114,forest,1351,Ancient Greek,116,Ancient Greek,116,timber,forest,ὕλη,ὕλη
31624,shift3964,Polysemy,2,ACCEPTED,→,Saturday,3945,week,41,Ancient Greek,116,Ancient Greek,116,Sabbath,"period of seven days, week",Σάββατον,Σάββατον
31645,shift3136,Polysemy,1,ACCEPTED,→,feather,1250,arrow,2033,Ancient Greek,116,Ancient Greek,116,feather,feathered arrow,πτερόν,πτερόν
31728,shift3575,Polysemy,1,ACCEPTED,→,lap,155,womb,110,Ancient Greek,116,Ancient Greek,116,"bosom, lap",womb,kolpos,kolpos
31764,shift8516,Derivation,5,ACCEPTED,→,sword,4369,gladiolus,789,Ancient Greek,116,Ancient Greek,116,sword,Gladiolus italicus (Gladiolus segetum),ξίφος,ξίφιον
31765,shift8516,Derivation,6,ACCEPTED,→,sword,4369,gladiolus,789,Ancient Greek,116,Ancient Greek,116,"large knife, short sword, dirk, dagger",gladiolus,μάχαιρα,μαχαιρόφυλλον
31782,shift7751,Polysemy,10,ACCEPTED,→,sheet of paper,4028,newspaper,1858,Modern Greek,239,Modern Greek,239,"newspaper, issue, number","newspaper, issue, number",φύλλο,φύλλο
31858,shift3358,Polysemy,1,ACCEPTED,→,to sing,3157,to practice witchcraft,2994,Ancient Greek,116,Ancient Greek,116,to sing to,"to charm, appease by singing",κατᾴδω,κατᾴδω
31876,shift1724,Polysemy,5,ACCEPTED,—,sharp,4022,quick,1908,Ancient Greek,116,Ancient Greek,116,sharp,"quick, fast",ὀξύς,ὀξύς
31883,shift1117,Polysemy,2,ACCEPTED,→,root (of a plant),1499,basis,3524,Ancient Greek,116,Ancient Greek,116,root,"foundation, base, source, origin",ῥίζα,ῥίζα
31902,shift1154,Derivation,1,ACCEPTED,→,salt,3930,sea,3970,Ancient Greek,116,Ancient Greek,116,salt (m.),sea (generally of shallow water near shore) (f.),ἅλς,ἅλς
31934,shift5825,Polysemy,1,ACCEPTED,→,face,1214,"human, person",1683,Ancient Greek,116,Ancient Greek,116,face,person,πρόσωπον,πρόσωπον
31936,shift5825,Polysemy,3,ACCEPTED,→,face,1214,"human, person",1683,Modern Greek,239,Modern Greek,239,face,person,πρόσωπο,πρόσωπο
31945,shift5352,Polysemy,2,NEW,→,iron,1806,sword,4369,Ancient Greek,116,Ancient Greek,116,iron,sword,σίδηρος,σίδηρος
