ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
5770,shift1960,Polysemy,18,ACCEPTED,→,soldier,4154,pawn (in chess),320,Lithuanian,126,Lithuanian,126,foot soldier,pawn (in chess),pė́stininkas,pė́stininkas
5784,shift2659,Derivation,5,ACCEPTED,→,forest,1351,to hunt,2776,Old Prussian,132,Old Prussian,132,forest,to hunt,median,medione
5819,shift3164,Derivation,1,NEW,→,foot/leg,1340,hare (Lepus),1562,Lithuanian,126,Lithuanian,126,thigh,hare,kiškà,kìškis
7039,shift4718,Polysemy,16,ACCEPTED,→,root (of a plant),1499,root (arithmetic),1498,Latvian,140,Latvian,140,root (of a plant),root (arithmetic),sakne,sakne
7040,shift4718,Polysemy,17,ACCEPTED,→,root (of a plant),1499,root (arithmetic),1498,Lithuanian,126,Lithuanian,126,root (of a plant),root (arithmetic),šaknìs,šaknìs
7246,shift6519,Derivation,20,ACCEPTED,→,horse,1661,hippopotamus,1630,Latvian,140,Latvian,140,horse (Equus caballus),hippopotamus,zirgs,nīlzirgs
7364,shift3393,Derivation,1,NEW,→,"precipice, abyss",453,hell,1601,Lithuanian,126,Lithuanian,126,abyss,hell,pragarmė,prãgaras
7976,shift2393,Derivation,3,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Lithuanian,126,Lithuanian,126,to hit,battle,kauti,kova
8121,shift2095,Derivation,1,NEW,?,sharp,4022,"soldier (plan, Stratiotes)",4155,Lithuanian,126,Lithuanian,126,NA,water soldier,aštrùs,aštry˜s
8450,shift2367,Polysemy,5,ACCEPTED,→,&lt;animal&gt;,1916,spot of reflected light,4218,Lithuanian,126,Lithuanian,126,bunny,"light spot, gleam",zuikùtis,zuikùtis
8536,shift0459,Polysemy,6,ACCEPTED,→,eye,3890,"spot, pip (on playing cards or dice)",4219,Lithuanian,126,Lithuanian,126,eye,pip,akís,akís
8606,shift3872,Polysemy,9,ACCEPTED,→,father,1242,&lt;priest&gt;,279,Lithuanian,126,Lithuanian,126,father,priest,tėvas,tėvas
8941,shift3195,Derivation,3,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,Lithuanian,126,Lithuanian,126,wooden shoes,Cypripedium calceolus,klumpės,klumpaitė
9251,shift1903,Derivation,13,ACCEPTED,→,"to do, act",2545,verb,3758,Lithuanian,126,Lithuanian,126,"act, action",verb,veĩksmas,veiksmãžodis
9253,shift1903,Derivation,15,ACCEPTED,→,"to do, act",2545,verb,3758,Latvian,140,Latvian,140,"action, activity",verb,darbība,darbības vārds
9417,shift2091,Polysemy,2,NEW,?,"to strike, hit",3234,"to walk, wander",3350,Lithuanian,126,Lithuanian,126,"to beat, to smite",to hang around,daužýtis,daužýtis
9588,shift3262,Polysemy,14,NEW,→,star,4247,celebrity,922,Latvian,140,Latvian,140,star,celebrity,zvaigzne,zvaigzne
9689,shift8025,Derivation,13,ACCEPTED,→,silver,4081,mercury,640,Lithuanian,126,Lithuanian,126,silver,mercury,sidãbras,gyvsidabris
9690,shift8025,Derivation,14,ACCEPTED,→,silver,4081,mercury,640,Latvian,140,Latvian,140,silver,mercury,sudrabs,dzīvsudrabs
9746,shift1673,Derivation,3,ACCEPTED,→,bitter,3607,bitterling,3608,Lithuanian,126,Lithuanian,126,bitter,bitterling,kartus,kartenė
9933,shift5695,Polysemy,17,ACCEPTED,→,dragon,4475,kite (lightweight toy),1717,Lithuanian,126,Lithuanian,126,(mythology) Aitvaras; a dragon/rooster-like being in Baltic mythology that brings riches,kite (lightweight toy),áitvaras,áitvaras
9934,shift5695,Polysemy,18,ACCEPTED,→,dragon,4475,kite (lightweight toy),1717,Latvian,140,Latvian,140,"(mythology, religion) in old Latvian mythology, a household spirit that could be bought, bred, or stolen, and protected the wealth of his owner; dragon, winged serpent (reptilian monster that spits fire and devours people and animals)",kite (lightweight toy),pūķis,pūķis
9965,shift1704,Derivation,2,ACCEPTED,?,to run,3101,ram,1425,Lithuanian,126,Lithuanian,126,to run,ram,tekėti,tekis
10030,shift3396,Polysemy,2,NEW,→,hell,1601,glutton,798,Lithuanian,126,Lithuanian,126,hell,glutton,prãgaras,prãgaras
10145,shift2384,Derivation,1,ACCEPTED,→,morning,712,East,3803,Lithuanian,126,Lithuanian,126,morning,east,rýtas,rytaĩ
10448,shift2359,Derivation,10,ACCEPTED,→,to give birth,2693,parents,302,Lithuanian,126,Lithuanian,126,"bear, beget",parents,gimdyti,gimdytojai
10590,shift2477,Derivation,2,ACCEPTED,→,"country, land",1109,farmer,1235,Latvian,140,Latvian,140,"land, earth",farmer,zeme,zemnieks
10636,shift2497,Polysemy,1,NEW,→,"firm, solid",1296,strong,4304,Lithuanian,126,Lithuanian,126,solid,strong,drutas,drutas
10657,shift0951,Derivation,5,ACCEPTED,→,evening,3871,West,45,Lithuanian,126,Lithuanian,126,evening,west,vãkar,vakaraĩ
10684,shift1040,Polysemy,5,ACCEPTED,→,"to spring, jump",3201,to dance,2489,Lithuanian,126,Lithuanian,126,"to jump, leap, hop",to dance,šokti,šokti
11082,shift0840,Polysemy,1,ACCEPTED,—,mountain,728,forest,1351,Lithuanian,126,Lithuanian,126,"a dry hill, a dry hummock",small dry nice forest,trakaĩ,trakaĩ
11083,shift0840,Polysemy,2,ACCEPTED,—,mountain,728,forest,1351,Lithuanian,126,Lithuanian,126,hill,immature wood growing insteat of cut wood,skýnimas,skýnimas
11093,shift0840,Polysemy,12,ACCEPTED,—,mountain,728,forest,1351,Lithuanian,126,Lithuanian,126,small nice decidous forest,hill,gõjus,gõjus
11299,shift2093,Polysemy,1,ACCEPTED,?,sharp,4022,dangerous,4381,Lithuanian,126,Lithuanian,126,sharp,NA,aštrùs,aštrùs
11312,shift8621,Polysemy,4,NEW,→,crawfish,1131,Cancer (constellation),883,Latvian,140,Latvian,140,crawfish,Cancer (constellation),vēzis,Vēzis
11316,shift8621,Polysemy,8,NEW,→,crawfish,1131,Cancer (constellation),883,Lithuanian,126,Lithuanian,126,crawfish,Cancer (constellation),vėžỹs,Vėžys
11532,shift6508,Derivation,9,ACCEPTED,→,gold,807,rose chafer,1507,Lithuanian,126,Lithuanian,126,gold,rose chafer,auksas,auksavabalis
11955,shift2709,Derivation,2,ACCEPTED,→,barley,3516,bread,3677,Latvian,140,Latvian,140,barley,bread,miezis,maize
11970,shift0421,Polysemy,7,NEW,→,&lt;vessel&gt;,3742,pelvis,339,Lithuanian,126,Lithuanian,126,bowl; dish; basin,pelvis,dubuõ,dubuõ
11979,shift4680,Polysemy,2,ACCEPTED,→,horse,1661,dragonfly,4476,Lithuanian,126,Lithuanian,126,"diminutive of žirgas 'steed, horse being ridden or available for riding'",dragonfly,žirgẽlis,žirgẽlis
11992,shift3045,Semantic evolution,3,ACCEPTED,←,cloud,1007,sky,4106,Latvian,140,Latvian,140,cloud,(archaic) sky,debess,debess
12082,shift2482,Polysemy,2,NEW,→,to shear,3141,to move ears (of animal),2929,Lithuanian,126,Lithuanian,126,"to cut, to clip",to jerk ears (animal),karpýti,karpýti
12089,shift7275,Derivation,2,ACCEPTED,→,"sacred, holy",3909,Sunday,4335,Latvian,140,Latvian,140,"sacred, holy",Sunday,svēts,svētdiena
12124,shift8517,Polysemy,1,NEW,→,bread,3677,bribe,3685,Latvian,140,Latvian,140,loaf,bribe,kukulis,kukulis
12162,shift1391,Polysemy,13,ACCEPTED,→,to sing,3157,to glorify,2695,Lithuanian,126,Lithuanian,126,to sing,"to sing, to praise",dainúoti,dainúoti
12175,shift8607,Polysemy,4,ACCEPTED,→,umbrella,504,umbel,503,Lithuanian,126,Lithuanian,126,umbrella,umbel,skėtis,skėtis
12204,shift1732,Derivation,6,ACCEPTED,→,&lt;tree&gt;,2104,"&lt;mushroom, fungus&gt;",560,Lithuanian,126,Lithuanian,126,alder,a mushroom species,al˜ksnis,alksniãbudė
12219,shift3193,Polysemy,4,ACCEPTED,→,&lt;foot-wear&gt;,1208,aconite,1935,Lithuanian,126,Lithuanian,126,"shoe, boot","bikh, aconite",kurpẽlė,kurpẽlė
12495,shift2476,Derivation,1,NEW,→,to hide (tr.),2764,ambush,1986,Lithuanian,126,Lithuanian,126,to hide,ambush,slėpti,slaptynė
12511,shift1078,Polysemy,6,ACCEPTED,→,lean,178,fatless,1245,Lithuanian,126,Lithuanian,126,lean,lean,líesas,líesas
12583,shift3614,Derivation,4,ACCEPTED,→,to give,2692,to sell,3124,Lithuanian,126,Lithuanian,126,to give,to sell,dúoti,pardúoti
12601,shift4722,Polysemy,1,ACCEPTED,→,to breathe heavily,2374,"sick, ill",4069,Lithuanian,126,Lithuanian,126,to breathe heavily; to puff,to be ill,dvasúoti,dvasúoti
13124,shift6581,Derivation,16,ACCEPTED,→,sour,4175,acid,1934,Latvian,140,Latvian,140,to go sour,acid,skābt,skābe
13125,shift6581,Polysemy,17,ACCEPTED,→,sour,4175,acid,1934,Lithuanian,126,Lithuanian,126,"acid (sour, sharp, or biting to the taste)",acid,rūgštis,rūgštis
13143,shift0981,Polysemy,4,NEW,—,to hope,2772,to wait,3347,Lithuanian,126,Lithuanian,126,to hope,to wait,láukti,láukti
13327,shift2668,Derivation,3,ACCEPTED,→,to know,2826,to practice witchcraft,2994,Lithuanian,126,Lithuanian,126,to know,sorcerer,žinoti,žynys
13345,shift1024,Polysemy,3,NEW,→,tongue (body part),3400,captive,892,Latvian,140,Latvian,140,tongue (body part),"(figuratively) potential informant, source (prisoner who can talk, who has valuable information about the enemy)",mēle,mēle
13356,shift1336,Derivation,2,ACCEPTED,?,to plough,2986,draught animal,4478,Lithuanian,126,Lithuanian,126,to plough,horse,árti,arklỹs
13441,shift1730,Polysemy,1,ACCEPTED,—,to bark,2250,to tell lie,3291,Lithuanian,126,Lithuanian,126,"to bark, to bow-wow",to talk piffle,am̃bryti,am̃bryti
13570,shift5637,Derivation,3,ACCEPTED,→,god,804,ladybird,145,Lithuanian,126,Lithuanian,126,god,ladybird,diẽvas,dievo karvytė
13687,shift1498,Derivation,3,ACCEPTED,→,winter,94,North,1877,Latvian,140,Latvian,140,winter,North,ziema,ziemeļi
13688,shift1498,Derivation,4,ACCEPTED,→,winter,94,North,1877,Lithuanian,126,Lithuanian,126,winter,(dialect) North,žiemà,žiemiaĩ
13775,shift2409,Derivation,1,NEW,→,tooth,3404,sword,4369,Latvian,140,Latvian,140,tooth,sword,zuobs,zuobens
13879,shift1101,Derivation,1,NEW,?,to change (tr.),2417,strange,4295,Lithuanian,126,Lithuanian,126,to change,strange,keĩsti,keĩstas
13912,shift6741,Polysemy,30,ACCEPTED,→,man (male),574,male (animal),571,Latvian,140,Latvian,140,man,male (animal),tēviņš,tēviņš
13969,shift6144,Derivation,1,ACCEPTED,→,squirrel (Sciurus),4237,chanterelle,942,Lithuanian,126,Lithuanian,126,squirrel (Sciurus),chanterelle,voverė̃,voveraitė
13970,shift2358,Derivation,1,ACCEPTED,→,old (vs. young),4533,parents,302,Latvian,140,Latvian,140,old,parents,vecs,vecāki
14056,shift4596,Polysemy,15,ACCEPTED,→,lentil,194,lens,192,Lithuanian,126,Lithuanian,126,lentil,lens,lęšis,lęšis
14060,shift4596,Polysemy,19,ACCEPTED,→,lentil,194,lens,192,Latvian,140,Latvian,140,lentil,lens,lēca,lēca
14083,shift6118,Derivation,6,ACCEPTED,→,fourth,1359,Thursday,2191,Latvian,140,Latvian,140,fourth,Thursday,ceturtais,сeturtdiena
14092,shift6118,Derivation,15,ACCEPTED,→,fourth,1359,Thursday,2191,Lithuanian,126,Lithuanian,126,fourth,Thursday,ketvirta,ketvirtadienis
14358,shift6223,Polysemy,3,NEW,→,"to gather, collect",2667,to read,3042,Latvian,140,Latvian,140,"to gather, collect",to read,lasīt,lasīt
14633,shift3859,Polysemy,11,ACCEPTED,→,fire,1286,to shoot,3149,Lithuanian,126,Lithuanian,126,fire,shooting (of weapons),ugnìs,ugnìs
14708,shift7387,Derivation,1,NEW,→,dry,4491,January,1176,Lithuanian,126,Lithuanian,126,dry,January,saũsas,sausis
14739,shift1176,Derivation,3,ACCEPTED,?,to see/to look at,3121,envious,3848,Lithuanian,126,Lithuanian,126,to see,to envy,veizdėti,pavydeti
14903,shift4700,Polysemy,1,NEW,→,long-armed,249,thief,2169,Lithuanian,126,Lithuanian,126,long-armed,prone to theft,ikg(a)rañkis,ikg(a)rañkis
15129,shift6507,Derivation,3,ACCEPTED,→,bronze,3694,rose chafer,1507,Lithuanian,126,Lithuanian,126,bronze,rose chafer,bronza,bronzinukas
15221,shift1733,Polysemy,2,ACCEPTED,→,blind,3624,horse-fly (Tabanidae),1663,Lithuanian,126,Lithuanian,126,blind,gadfly,akly˜s,akly˜s
15420,shift0450,Polysemy,1,ACCEPTED,→,eye,3890,"opening, hole",4551,Lithuanian,126,Lithuanian,126,eye,mesh of a net,akís,akís
15423,shift0450,Polysemy,4,ACCEPTED,?,eye,3890,"opening, hole",4551,Latvian,140,Latvian,140,eye,"eye (needle), eye, lugworm (techn.)",acs,acs
15569,shift0794,Derivation,10,ACCEPTED,—,dry,4491,lean,178,Lithuanian,126,Lithuanian,126,"to dry, to wither","thin, lean (person)",džiùti,džiusnà
16234,shift7575,Derivation,2,ACCEPTED,→,to grow (plants),2723,plant (biol.),398,Lithuanian,126,Lithuanian,126,to grow (plants),plant (biol.),áugti,áugalas
16330,shift5224,Polysemy,18,ACCEPTED,—,child (son or daughter),958,child (young person),959,Latvian,140,Latvian,140,child (son or daughter),child (of age),bērns,bērns
16502,shift0366,Polysemy,52,NEW,—,heavy (of weight),1594,difficult,4433,Lithuanian,126,Lithuanian,126,heavy (of weight),difficult,sunkùs,sunkùs
16503,shift0366,Polysemy,53,NEW,→,heavy (of weight),1594,difficult,4433,Latvian,140,Latvian,140,heavy (of weight),difficult,smags,smags
16548,shift2098,Polysemy,2,NEW,?,to hew,2763,to object,2944,Lithuanian,126,Lithuanian,126,to chop off,to object harshly,atkir˜sti,atkir˜sti
16737,shift5613,Polysemy,8,ACCEPTED,→,left,183,left (political),184,Latvian,140,Latvian,140,left,"(politics) left, left-wing (politically progressive, in favor of social change; revolutionary)",kreiss,kreiss
16812,shift0926,Polysemy,10,ACCEPTED,→,barley,3516,sty (on the eye),4313,Lithuanian,126,Lithuanian,126,barley,sty,miežis,miežis
16825,shift7600,Polysemy,1,NEW,→,rook,1494,March,589,Lithuanian,126,Lithuanian,126,rook,March,kóvas,kóvas
16835,shift6303,Derivation,10,ACCEPTED,→,earth,3798,strawberry (Fragaria moschata),4299,Lithuanian,126,Lithuanian,126,earth,strawberry,žẽmė,žémuogė
